country,iso3,indicator_code,indicator_name,year,value,variable
IDA & IBRD total,IBT,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2015,,diabetes_prevalence
IDA blend,IDB,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2019,,diabetes_prevalence
IDA blend,IDB,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2018,,diabetes_prevalence
IDA blend,IDB,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2017,,diabetes_prevalence
IDA blend,IDB,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2016,,diabetes_prevalence
IDA blend,IDB,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2015,,diabetes_prevalence
IDA only,IDX,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2019,,diabetes_prevalence
IDA only,IDX,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2018,,diabetes_prevalence
IDA only,IDX,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2017,,diabetes_prevalence
IDA only,IDX,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2016,,diabetes_prevalence
IDA only,IDX,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2015,,diabetes_prevalence
IDA total,IDA,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2019,,diabetes_prevalence
IDA total,IDA,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2018,,diabetes_prevalence
IDA total,IDA,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2017,,diabetes_prevalence
IDA total,IDA,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2016,,diabetes_prevalence
IDA total,IDA,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2015,,diabetes_prevalence
Late-demographic dividend,LTE,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2019,,diabetes_prevalence
Late-demographic dividend,LTE,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2018,,diabetes_prevalence
Late-demographic dividend,LTE,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2017,,diabetes_prevalence
Late-demographic dividend,LTE,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2016,,diabetes_prevalence
Late-demographic dividend,LTE,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2015,,diabetes_prevalence
Latin America & Caribbean,LCN,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2019,,diabetes_prevalence
Latin America & Caribbean,LCN,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2018,,diabetes_prevalence
Latin America & Caribbean,LCN,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2017,,diabetes_prevalence
