country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,179.96157521727,,,0
Least developed countries: UN classification,LDC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,260.072068478803,,,0
Least developed countries: UN classification,LDC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,264.044034101214,,,0
Least developed countries: UN classification,LDC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,268.991351301527,,,0
Least developed countries: UN classification,LDC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,270.679062707575,,,0
Least developed countries: UN classification,LDC,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,274.746776693286,,,0
Low & middle income,LMY,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,185.573969238881,,,0
Low & middle income,LMY,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,188.402675520017,,,0
Low & middle income,LMY,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,191.97766780425,,,0
Low & middle income,LMY,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,193.493030925151,,,0
Low & middle income,LMY,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,195.332743211287,,,0
Low income,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,287.015079020733,,,0
Low income,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2018,294.073831736369,,,0
Low income,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2017,301.814180080985,,,0
Low income,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2016,301.251073083076,,,0
Low income,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2015,306.349182732367,,,0
Lower middle income,,SP.DYN.AMRT.MA,"Mortality rate, adult, male (per 1,000 male adults)",2019,213.358748132804,,,0
