country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal
Late-demographic dividend,LTE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,96.9150990802267,,,0
Late-demographic dividend,LTE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,97.8572051252011,,,0
Latin America & Caribbean,LCN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,79.8749196658701,,,0
Latin America & Caribbean,LCN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,85.9316526627923,,,0
Latin America & Caribbean,LCN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,84.8083787424849,,,0
Latin America & Caribbean,LCN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,89.5252269182619,,,0
Latin America & Caribbean,LCN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,89.8564771630599,,,0
Latin America & Caribbean (excluding high income),LAC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,80.0173161732444,,,0
Latin America & Caribbean (excluding high income),LAC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,87.0440162405725,,,0
Latin America & Caribbean (excluding high income),LAC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,85.5832100931742,,,0
Latin America & Caribbean (excluding high income),LAC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,89.6280510149344,,,0
Latin America & Caribbean (excluding high income),LAC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,89.9416323828164,,,0
Latin America & the Caribbean (IDA & IBRD countries),TLA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,79.6524293546811,,,0
Latin America & the Caribbean (IDA & IBRD countries),TLA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,85.7803842210861,,,0
Latin America & the Caribbean (IDA & IBRD countries),TLA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,84.6373569356819,,,0
Latin America & the Caribbean (IDA & IBRD countries),TLA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,89.4103892974071,,,0
Latin America & the Caribbean (IDA & IBRD countries),TLA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,89.7447345211559,,,0
Least developed countries: UN classification,LDC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,78.5454163709628,,,0
Least developed countries: UN classification,LDC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,78.251140031754,,,0
Least developed countries: UN classification,LDC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,78.254774040212,,,0
Least developed countries: UN classification,LDC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,78.0137803778677,,,0
Least developed countries: UN classification,LDC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,77.5160640092691,,,0
Low & middle income,LMY,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,86.6503651062642,,,0
Low & middle income,LMY,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,86.374163455241,,,0
Low & middle income,LMY,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,85.4746612977545,,,0
Low & middle income,LMY,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,85.3339141402508,,,0
Low & middle income,LMY,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,84.1238143660181,,,0
Low income,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,77.4712073560769,,,0
Low income,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,76.3798779606623,,,0
Low income,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,76.1003960906612,,,0
Low income,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,75.3027016609995,,,0
Low income,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,74.4978593446025,,,0
Lower middle income,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,86.1792263432515,,,0
Lower middle income,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,84.6838801774593,,,0
Lower middle income,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,83.4404275860309,,,0
Lower middle income,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,83.2755687607501,,,0
Lower middle income,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,80.9886690116107,,,0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,85.3001612003359,,,0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,84.1873521054241,,,0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,82.4679546858913,,,0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,82.1591013871709,,,0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,80.478718897538,,,0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,84.578559484483,,,0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,83.3995576546499,,,0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,81.4962786156759,,,0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,81.2052784337463,,,0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,79.423059963848,,,0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,84.4513418885764,,,0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,83.2621188230909,,,0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,81.3432821126413,,,0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,81.0535496850082,,,0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,79.2597448749456,,,0
Middle income,MIC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,88.2888939035866,,,0
Middle income,MIC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,88.084273183811,,,0
Middle income,MIC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,87.0433226513124,,,0
Middle income,MIC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,86.9804957463485,,,0
Middle income,MIC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,85.674045595414,,,0
North America,NAC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,93.7297730655333,,,0
North America,NAC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,93.7318327683196,,,0
North America,NAC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,93.7336204917781,,,0
North America,NAC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,94.6459103445804,,,0
North America,NAC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,94.6448623326597,,,0
Not classified,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,,,,0
Not classified,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,,,,0
Not classified,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,,,,0
Not classified,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,,,,0
Not classified,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,,,,0
OECD members,OED,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,93.268377022251,,,0
OECD members,OED,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,93.9306477873932,,,0
OECD members,OED,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,93.4026988180471,,,0
OECD members,OED,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,94.9354116402092,,,0
OECD members,OED,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,93.9966177416274,,,0
Other small states,OSS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,89.3640112744367,,,0
Other small states,OSS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,89.5545015152844,,,0
Other small states,OSS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,88.6443162905347,,,0
Other small states,OSS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,86.9753098096277,,,0
Other small states,OSS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,88.9565544087919,,,0
Pacific island small states,PSS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,91.3353020263133,,,0
Pacific island small states,PSS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,84.4530007086721,,,0
Pacific island small states,PSS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,84.8154009441435,,,0
Pacific island small states,PSS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,88.8086107005383,,,0
Pacific island small states,PSS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,88.4081267042932,,,0
Post-demographic dividend,PST,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,94.0583756631271,,,0
Post-demographic dividend,PST,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,93.6269969556643,,,0
Post-demographic dividend,PST,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,92.9371415481744,,,0
Post-demographic dividend,PST,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,92.0093313230084,,,0
Post-demographic dividend,PST,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,92.0116455698407,,,0
Pre-demographic dividend,PRE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,76.4274758143604,,,0
Pre-demographic dividend,PRE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,75.1435198356922,,,0
Pre-demographic dividend,PRE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,72.7821511612546,,,0
Pre-demographic dividend,PRE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,72.1472359159919,,,0
Pre-demographic dividend,PRE,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,68.9622754836249,,,0
Small states,SST,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,90.3464094623335,,,0
Small states,SST,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,89.4445891889242,,,0
Small states,SST,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,87.7961803487752,,,0
Small states,SST,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,88.6193955183303,,,0
Small states,SST,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,89.4816141345711,,,0
South Asia,SAS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,91.936868992899,,,0
South Asia,SAS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,91.0258799504381,,,0
South Asia,SAS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,90.1353353629688,,,0
South Asia,SAS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,89.2178168358011,,,0
South Asia,SAS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,88.4275947390716,,,0
