country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,70.3675172346245,,,0
Low income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,62.7975396947089,,,0
Low income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,62.3400968181546,,,0
Low income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,61.5796648683271,,,0
Low income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,61.4018192735169,,,0
Low income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,60.9922916353431,,,0
Lower middle income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,68.5574256254118,,,0
Lower middle income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,68.2810033644819,,,0
Lower middle income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,67.9952915350318,,,0
Lower middle income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,67.679193904199,,,0
Lower middle income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,67.3495071977304,,,0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,71.2438695042576,,,0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,70.9403213532696,,,0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,70.7096592741194,,,0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,70.4288635225293,,,0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,70.1510409297575,,,0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,70.417484585256,,,0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,70.0733668958653,,,0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,69.8141316373328,,,0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,69.5328376363007,,,0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,69.2873263613117,,,0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,70.3800917806817,,,0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,70.0368444388331,,,0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,69.7772409464567,,,0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,69.4961826399098,,,0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,69.2515348606398,,,0
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,72.1892666738243,,,0
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,71.9597989462594,,,0
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,71.6596834645843,,,0
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,71.4421804907716,,,0
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,71.2070683012016,,,0
North America,NAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,79.1328897249464,,,0
North America,NAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,78.960276789842,,,0
North America,NAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,78.868288279967,,,0
North America,NAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,78.8800103845064,,,0
North America,NAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,79.0036254654542,,,0
Not classified,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,,,,0
Not classified,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,,,,0
Not classified,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,,,,0
Not classified,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,,,,0
Not classified,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,,,,0
OECD members,OED,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,80.2449246601415,,,0
OECD members,OED,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,80.0280311277289,,,0
OECD members,OED,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,79.9309195257905,,,0
OECD members,OED,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,79.8914226918913,,,0
OECD members,OED,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,79.761947694534,,,0
Other small states,OSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,72.6570116424877,,,0
Other small states,OSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,72.4217850423792,,,0
Other small states,OSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,72.1178742995091,,,0
Other small states,OSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,71.7707341897413,,,0
Other small states,OSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,71.4757935597765,,,0
Pacific island small states,PSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,68.6421578303985,,,0
Pacific island small states,PSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,68.5825887890247,,,0
Pacific island small states,PSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,68.5192875005129,,,0
Pacific island small states,PSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,68.2856508563666,,,0
Pacific island small states,PSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,68.1166096033138,,,0
Post-demographic dividend,PST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,80.9699118452096,,,0
Post-demographic dividend,PST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,80.7441118099251,,,0
Post-demographic dividend,PST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,80.6648225207994,,,0
Post-demographic dividend,PST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,80.6111999426604,,,0
Post-demographic dividend,PST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,80.4400592700903,,,0
Pre-demographic dividend,PRE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,60.5568531204624,,,0
Pre-demographic dividend,PRE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,60.2075335712172,,,0
Pre-demographic dividend,PRE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,59.5403225971681,,,0
Pre-demographic dividend,PRE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,59.2364264629514,,,0
Pre-demographic dividend,PRE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,58.9363545235598,,,0
Small states,SST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,72.0009607335469,,,0
Small states,SST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,71.8640735615265,,,0
