country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal
Afghanistan,AFG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,0.303,,,1
Afghanistan,AFG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,0.245,,,1
Afghanistan,AFG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,0.284,,,1
Afghanistan,AFG,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,0.29,,,1
Albania,ALB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,1.645,,,1
Albania,ALB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
Albania,ALB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
Albania,ALB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,1.212,,,1
Albania,ALB,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
Algeria,DZA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,0.973,,,1
Algeria,DZA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,1.708,,,1
Algeria,DZA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
Algeria,DZA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,1.819,,,1
Algeria,DZA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
American Samoa,ASM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
American Samoa,ASM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
American Samoa,ASM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
American Samoa,ASM,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
