country,iso3,indicator_code,indicator_name,year,value,variable
IDA only,IDX,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2017,1.70557308090859,hiv_prevalence
IDA only,IDX,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2016,1.7358269251164,hiv_prevalence
IDA only,IDX,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2015,1.7499131098165,hiv_prevalence
IDA total,IDA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2019,1.65318772584558,hiv_prevalence
IDA total,IDA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2018,1.70390829523707,hiv_prevalence
IDA total,IDA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2017,1.71593019680612,hiv_prevalence
IDA total,IDA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2016,1.7611878059833,hiv_prevalence
IDA total,IDA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2015,1.78215504860897,hiv_prevalence
Late-demographic dividend,LTE,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2019,,hiv_prevalence
Late-demographic dividend,LTE,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2018,,hiv_prevalence
Late-demographic dividend,LTE,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2017,,hiv_prevalence
Late-demographic dividend,LTE,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2016,,hiv_prevalence
Late-demographic dividend,LTE,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2015,,hiv_prevalence
Latin America & Caribbean,LCN,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2019,0.53010798802032,hiv_prevalence
Latin America & Caribbean,LCN,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2018,0.521795698590567,hiv_prevalence
Latin America & Caribbean,LCN,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2017,0.525855274772262,hiv_prevalence
Latin America & Caribbean,LCN,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2016,0.52584512965892,hiv_prevalence
Latin America & Caribbean,LCN,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2015,0.490949318775355,hiv_prevalence
Latin America & Caribbean (excluding high income),LAC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2019,0.526454054605873,hiv_prevalence
Latin America & Caribbean (excluding high income),LAC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2018,0.517288987090325,hiv_prevalence
Latin America & Caribbean (excluding high income),LAC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2017,0.522602620033077,hiv_prevalence
Latin America & Caribbean (excluding high income),LAC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2016,0.525796353291948,hiv_prevalence
Latin America & Caribbean (excluding high income),LAC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2015,0.488221099750489,hiv_prevalence
Latin America & the Caribbean (IDA & IBRD countries),TLA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2019,0.53010190326598,hiv_prevalence
Latin America & the Caribbean (IDA & IBRD countries),TLA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2018,0.521592079433477,hiv_prevalence
Latin America & the Caribbean (IDA & IBRD countries),TLA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2017,0.52572765545203,hiv_prevalence
Latin America & the Caribbean (IDA & IBRD countries),TLA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2016,0.525659251143782,hiv_prevalence
Latin America & the Caribbean (IDA & IBRD countries),TLA,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2015,0.490128587396248,hiv_prevalence
Least developed countries: UN classification,LDC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2019,1.75440719889367,hiv_prevalence
Least developed countries: UN classification,LDC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2018,1.79283431317694,hiv_prevalence
Least developed countries: UN classification,LDC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2017,1.81402807995018,hiv_prevalence
Least developed countries: UN classification,LDC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2016,1.84359799376156,hiv_prevalence
Least developed countries: UN classification,LDC,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2015,1.86105706055608,hiv_prevalence
Low & middle income,LMY,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2019,,hiv_prevalence
Low & middle income,LMY,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2018,,hiv_prevalence
Low & middle income,LMY,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2017,,hiv_prevalence
Low & middle income,LMY,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2016,,hiv_prevalence
Low & middle income,LMY,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2015,,hiv_prevalence
Low income,,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)",2019,2.11374400670722,hiv_prevalence
