country,iso3,indicator_code,indicator_name,year,value,variable
South Africa,ZAF,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,82.0,dpt_immunization_coverage
South Africa,ZAF,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,84.0,dpt_immunization_coverage
South Africa,ZAF,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,85.0,dpt_immunization_coverage
South Africa,ZAF,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,85.0,dpt_immunization_coverage
South Sudan,SSD,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,61.0,dpt_immunization_coverage
South Sudan,SSD,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,59.0,dpt_immunization_coverage
South Sudan,SSD,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,52.0,dpt_immunization_coverage
South Sudan,SSD,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,45.0,dpt_immunization_coverage
South Sudan,SSD,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,46.0,dpt_immunization_coverage
Spain,ESP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,95.0,dpt_immunization_coverage
Spain,ESP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,96.0,dpt_immunization_coverage
Spain,ESP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,95.0,dpt_immunization_coverage
Spain,ESP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,97.0,dpt_immunization_coverage
Spain,ESP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,97.0,dpt_immunization_coverage
Sri Lanka,LKA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,99.0,dpt_immunization_coverage
Sri Lanka,LKA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,99.0,dpt_immunization_coverage
Sri Lanka,LKA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,99.0,dpt_immunization_coverage
Sri Lanka,LKA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,99.0,dpt_immunization_coverage
Sri Lanka,LKA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,99.0,dpt_immunization_coverage
St. Kitts and Nevis,KNA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,97.0,dpt_immunization_coverage
St. Kitts and Nevis,KNA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,98.0,dpt_immunization_coverage
St. Kitts and Nevis,KNA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,98.0,dpt_immunization_coverage
St. Kitts and Nevis,KNA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,98.0,dpt_immunization_coverage
St. Kitts and Nevis,KNA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,94.0,dpt_immunization_coverage
St. Lucia,LCA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,92.0,dpt_immunization_coverage
St. Lucia,LCA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,95.0,dpt_immunization_coverage
