country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal,variable
Lower middle income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,68.5574256254118,,,0,life_expectancy
Lower middle income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,68.2810033644819,,,0,life_expectancy
Lower middle income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,67.9952915350318,,,0,life_expectancy
Lower middle income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,67.679193904199,,,0,life_expectancy
Lower middle income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,67.3495071977304,,,0,life_expectancy
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,71.2438695042576,,,0,life_expectancy
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,70.9403213532696,,,0,life_expectancy
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,70.7096592741194,,,0,life_expectancy
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,70.4288635225293,,,0,life_expectancy
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,70.1510409297575,,,0,life_expectancy
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,70.417484585256,,,0,life_expectancy
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,70.0733668958653,,,0,life_expectancy
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,69.8141316373328,,,0,life_expectancy
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,69.5328376363007,,,0,life_expectancy
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,69.2873263613117,,,0,life_expectancy
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,70.3800917806817,,,0,life_expectancy
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,70.0368444388331,,,0,life_expectancy
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,69.7772409464567,,,0,life_expectancy
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,69.4961826399098,,,0,life_expectancy
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,69.2515348606398,,,0,life_expectancy
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,72.1892666738243,,,0,life_expectancy
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,71.9597989462594,,,0,life_expectancy
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,71.6596834645843,,,0,life_expectancy
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,71.4421804907716,,,0,life_expectancy
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,71.2070683012016,,,0,life_expectancy
North America,NAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,79.1328897249464,,,0,life_expectancy
North America,NAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,78.960276789842,,,0,life_expectancy
North America,NAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,78.868288279967,,,0,life_expectancy
North America,NAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,78.8800103845064,,,0,life_expectancy
North America,NAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,79.0036254654542,,,0,life_expectancy
Not classified,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,,,,0,life_expectancy
Not classified,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,,,,0,life_expectancy
Not classified,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,,,,0,life_expectancy
Not classified,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,,,,0,life_expectancy
Not classified,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,,,,0,life_expectancy
OECD members,OED,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,80.2449246601415,,,0,life_expectancy
OECD members,OED,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,80.0280311277289,,,0,life_expectancy
OECD members,OED,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,79.9309195257905,,,0,life_expectancy
OECD members,OED,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,79.8914226918913,,,0,life_expectancy
OECD members,OED,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,79.761947694534,,,0,life_expectancy
Other small states,OSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,72.6570116424877,,,0,life_expectancy
Other small states,OSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,72.4217850423792,,,0,life_expectancy
Other small states,OSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,72.1178742995091,,,0,life_expectancy
Other small states,OSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,71.7707341897413,,,0,life_expectancy
Other small states,OSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,71.4757935597765,,,0,life_expectancy
Pacific island small states,PSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,68.6421578303985,,,0,life_expectancy
Pacific island small states,PSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,68.5825887890247,,,0,life_expectancy
Pacific island small states,PSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,68.5192875005129,,,0,life_expectancy
Pacific island small states,PSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,68.2856508563666,,,0,life_expectancy
Pacific island small states,PSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,68.1166096033138,,,0,life_expectancy
Post-demographic dividend,PST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,80.9699118452096,,,0,life_expectancy
Post-demographic dividend,PST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,80.7441118099251,,,0,life_expectancy
Post-demographic dividend,PST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,80.6648225207994,,,0,life_expectancy
Post-demographic dividend,PST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,80.6111999426604,,,0,life_expectancy
Post-demographic dividend,PST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,80.4400592700903,,,0,life_expectancy
Pre-demographic dividend,PRE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,60.5568531204624,,,0,life_expectancy
Pre-demographic dividend,PRE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,60.2075335712172,,,0,life_expectancy
Pre-demographic dividend,PRE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,59.5403225971681,,,0,life_expectancy
Pre-demographic dividend,PRE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,59.2364264629514,,,0,life_expectancy
Pre-demographic dividend,PRE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,58.9363545235598,,,0,life_expectancy
Small states,SST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,72.0009607335469,,,0,life_expectancy
Small states,SST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,71.8640735615265,,,0,life_expectancy
Small states,SST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,71.6518752446228,,,0,life_expectancy
Small states,SST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,71.3735507555474,,,0,life_expectancy
Small states,SST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,71.1218770493238,,,0,life_expectancy
South Asia,SAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,70.9975623145981,,,0,life_expectancy
South Asia,SAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,70.6523573971364,,,0,life_expectancy
South Asia,SAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,70.2904723380061,,,0,life_expectancy
South Asia,SAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,69.9184707063298,,,0,life_expectancy
South Asia,SAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,69.5110334122263,,,0,life_expectancy
South Asia (IDA & IBRD),TSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,70.9975623145981,,,0,life_expectancy
South Asia (IDA & IBRD),TSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,70.6523573971364,,,0,life_expectancy
South Asia (IDA & IBRD),TSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,70.2904723380061,,,0,life_expectancy
South Asia (IDA & IBRD),TSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,69.9184707063299,,,0,life_expectancy
South Asia (IDA & IBRD),TSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,69.5110334122263,,,0,life_expectancy
Sub-Saharan Africa,SSF,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,61.1293664117069,,,0,life_expectancy
Sub-Saharan Africa,SSF,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,60.7667795961955,,,0,life_expectancy
Sub-Saharan Africa,SSF,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,60.1584760722652,,,0,life_expectancy
Sub-Saharan Africa,SSF,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,59.8121599098867,,,0,life_expectancy
Sub-Saharan Africa,SSF,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,59.3987962107574,,,0,life_expectancy
Sub-Saharan Africa (excluding high income),SSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,60.6066409029614,,,0,life_expectancy
Sub-Saharan Africa (excluding high income),SSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,60.25831901022,,,0,life_expectancy
Sub-Saharan Africa (excluding high income),SSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,59.6367945564451,,,0,life_expectancy
Sub-Saharan Africa (excluding high income),SSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,59.3200098416324,,,0,life_expectancy
Sub-Saharan Africa (excluding high income),SSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,58.9245401151408,,,0,life_expectancy
Sub-Saharan Africa (IDA & IBRD countries),TSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,61.1293664117069,,,0,life_expectancy
Sub-Saharan Africa (IDA & IBRD countries),TSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,60.7667795961954,,,0,life_expectancy
Sub-Saharan Africa (IDA & IBRD countries),TSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,60.1584760722652,,,0,life_expectancy
Sub-Saharan Africa (IDA & IBRD countries),TSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,59.8121599098867,,,0,life_expectancy
Sub-Saharan Africa (IDA & IBRD countries),TSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,59.3987962107574,,,0,life_expectancy
Upper middle income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,76.0291253616976,,,0,life_expectancy
Upper middle income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,75.8217431147146,,,0,life_expectancy
Upper middle income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,75.4807608424492,,,0,life_expectancy
Upper middle income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,75.3401910593772,,,0,life_expectancy
Upper middle income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,75.1752922690271,,,0,life_expectancy
World,WLD,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,72.8686343875761,,,0,life_expectancy
World,WLD,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,72.6433686298045,,,0,life_expectancy
World,WLD,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,72.3651230321768,,,0,life_expectancy
World,WLD,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,72.1847318478467,,,0,life_expectancy
World,WLD,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,71.9646262286432,,,0,life_expectancy
Afghanistan,AFG,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,62.941,,,0,life_expectancy
Afghanistan,AFG,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,62.443,,,0,life_expectancy
Afghanistan,AFG,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,62.406,,,0,life_expectancy
Afghanistan,AFG,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,62.646,,,0,life_expectancy
Afghanistan,AFG,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,62.27,,,0,life_expectancy
Albania,ALB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,79.467,,,0,life_expectancy
Albania,ALB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,79.238,,,0,life_expectancy
Albania,ALB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,78.9,,,0,life_expectancy
Albania,ALB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,78.643,,,0,life_expectancy
Albania,ALB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,78.358,,,0,life_expectancy
Algeria,DZA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,75.682,,,0,life_expectancy
Algeria,DZA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,75.555,,,0,life_expectancy
Algeria,DZA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,75.431,,,0,life_expectancy
Algeria,DZA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,75.31,,,0,life_expectancy
Algeria,DZA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,75.159,,,0,life_expectancy
American Samoa,ASM,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,72.751,,,0,life_expectancy
American Samoa,ASM,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,72.794,,,0,life_expectancy
American Samoa,ASM,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,72.801,,,0,life_expectancy
American Samoa,ASM,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,72.64,,,0,life_expectancy
American Samoa,ASM,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,72.654,,,0,life_expectancy
Andorra,AND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,84.098,,,0,life_expectancy
Andorra,AND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,84.242,,,0,life_expectancy
Andorra,AND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,84.359,,,0,life_expectancy
Andorra,AND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,84.489,,,0,life_expectancy
Andorra,AND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,84.532,,,0,life_expectancy
Angola,AGO,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,63.051,,,0,life_expectancy
Angola,AGO,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,62.622,,,0,life_expectancy
Angola,AGO,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,62.122,,,0,life_expectancy
Angola,AGO,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,61.619,,,0,life_expectancy
Angola,AGO,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,61.042,,,0,life_expectancy
Antigua and Barbuda,ATG,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,77.168,,,0,life_expectancy
Antigua and Barbuda,ATG,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,77.132,,,0,life_expectancy
Antigua and Barbuda,ATG,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,77.03,,,0,life_expectancy
