iso3,country,region,income_group,physicians_per_1000,physicians_per_1000_observed_years,physicians_per_1000_aggregation,nurses_midwives_per_1000,nurses_midwives_per_1000_observed_years,nurses_midwives_per_1000_aggregation,hospital_beds_per_1000,hospital_beds_per_1000_observed_years,hospital_beds_per_1000_aggregation,current_health_expenditure_per_capita_ppp,current_health_expenditure_per_capita_ppp_observed_years,current_health_expenditure_per_capita_ppp_aggregation,current_health_expenditure_gdp,current_health_expenditure_gdp_observed_years,current_health_expenditure_gdp_aggregation,domestic_gov_health_expenditure_gdp,domestic_gov_health_expenditure_gdp_observed_years,domestic_gov_health_expenditure_gdp_aggregation,measles_immunization_coverage,measles_immunization_coverage_observed_years,measles_immunization_coverage_aggregation,dpt_immunization_coverage,dpt_immunization_coverage_observed_years,dpt_immunization_coverage_aggregation,tuberculosis_incidence,tuberculosis_incidence_observed_years,tuberculosis_incidence_aggregation,hiv_prevalence,hiv_prevalence_observed_years,hiv_prevalence_aggregation,age65_share,age65_share_observed_years,age65_share_aggregation,population_density,population_density_observed_years,population_density_aggregation,urban_population_share,urban_population_share_observed_years,urban_population_share_aggregation,ncd_mortality_risk,ncd_mortality_risk_observed_years,ncd_mortality_risk_aggregation,air_pollution_pm25,air_pollution_pm25_observed_years,air_pollution_pm25_aggregation,life_expectancy,life_expectancy_observed_years,life_expectancy_aggregation,under5_mortality,under5_mortality_observed_years,under5_mortality_aggregation,adult_mortality_female,adult_mortality_female_observed_years,adult_mortality_female_aggregation,adult_mortality_male,adult_mortality_male_observed_years,adult_mortality_male_aggregation,uhc_service_coverage_index,uhc_service_coverage_index_observed_years,uhc_service_coverage_index_aggregation,domestic_gov_health_expenditure_share,domestic_gov_health_expenditure_share_observed_years,domestic_gov_health_expenditure_share_aggregation,out_of_pocket_expenditure_share,out_of_pocket_expenditure_share_observed_years,out_of_pocket_expenditure_share_aggregation,out_of_pocket_expenditure_per_capita_ppp,out_of_pocket_expenditure_per_capita_ppp_observed_years,out_of_pocket_expenditure_per_capita_ppp_aggregation,basic_sanitation_access,basic_sanitation_access_observed_years,basic_sanitation_access_aggregation,basic_drinking_water_access,basic_drinking_water_access_observed_years,basic_drinking_water_access_aggregation,basic_handwashing_access,basic_handwashing_access_observed_years,basic_handwashing_access_aggregation,diabetes_prevalence,diabetes_prevalence_observed_years,diabetes_prevalence_aggregation,gdp_per_capita_ppp,gdp_per_capita_ppp_observed_years,gdp_per_capita_ppp_aggregation,population_total,population_total_observed_years,population_total_aggregation,expanded_feature_missing_count,expanded_feature_missing_rate,expanded_primary_sample
GIN,Guinea,Sub-Saharan Africa ,Lower middle income,0.12766666666666668,3.0,mean_2015_2018,0.36366666666666664,3.0,mean_2015_2018,,,,114.4698349799086,5.0,mean_2015_2019,4.589692306,5.0,mean_2015_2019,0.6464141299999999,5.0,mean_2015_2019,48.4,5.0,mean_2015_2019,49.6,5.0,mean_2015_2019,177.6,5.0,mean_2015_2019,1.6,5.0,mean_2015_2019,3.48015699556467,5,mean_2015_2019,50.43535650333714,5.0,mean_2015_2019,35.582734680175804,5,mean_2015_2019,25.2,5.0,mean_2015_2019,48.9882697837989,5.0,mean_2015_2019,58.705200000000005,5,mean_2015_2019,109.5,5.0,mean_2015_2019,253.92999999999998,5,mean_2015_2019,287.9038,5,mean_2015_2019,36.8,5.0,mean_2015_2019,14.813952352000001,5.0,mean_2015_2019,58.008576966,5.0,mean_2015_2019,66.08379784544147,5.0,mean_2015_2019,25.30200824556036,5.0,mean_2015_2019,65.65082098343116,5.0,mean_2015_2019,20.26259587429358,5.0,mean_2015_2019,,,,3263.1027080808844,5.0,mean_2015_2019,12392975.8,5,mean_2015_2019,1,0.038461538461538464,True
GMB,"Gambia, The",Sub-Saharan Africa ,Low income,0.099,4.0,mean_2015_2019,0.79425,4.0,mean_2015_2019,1.02,3.0,mean_2015_2019,68.9260048366487,5.0,mean_2015_2019,3.211244104,5.0,mean_2015_2019,1.136905182,5.0,mean_2015_2019,92.0,5.0,mean_2015_2019,93.0,5.0,mean_2015_2019,165.8,5.0,mean_2015_2019,1.7600000000000002,5.0,mean_2015_2019,2.6517975464394903,5,mean_2015_2019,231.36290513834,5.0,mean_2015_2019,60.45812152622996,5,mean_2015_2019,23.0,5.0,mean_2015_2019,60.2454594380103,5.0,mean_2015_2019,63.705200000000005,5,mean_2015_2019,54.5,5.0,mean_2015_2019,222.4172,5,mean_2015_2019,265.08880000000005,5,mean_2015_2019,48.0,5.0,mean_2015_2019,35.452433394,5.0,mean_2015_2019,24.213573836000002,5.0,mean_2015_2019,16.552105456113818,5.0,mean_2015_2019,46.920119253802525,5.0,mean_2015_2019,83.15850609646762,5.0,mean_2015_2019,12.89085144331992,5.0,mean_2015_2019,,,,2581.97178940852,5.0,mean_2015_2019,2341392.6,5,mean_2015_2019,0,0.0,True
GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,0.19966666666666666,3.0,mean_2015_2018,0.49866666666666665,3.0,mean_2015_2018,,,,147.55510498978882,5.0,mean_2015_2019,7.577852536,5.0,mean_2015_2019,0.496976774,5.0,mean_2015_2019,76.8,5.0,mean_2015_2019,82.0,5.0,mean_2015_2019,198.6,5.0,mean_2015_2019,3.04,5.0,mean_2015_2019,2.8950883807059222,5,mean_2015_2019,66.75167852062587,5.0,mean_2015_2019,43.015593719482425,5,mean_2015_2019,26.340000000000003,5.0,mean_2015_2019,53.809049051226495,5.0,mean_2015_2019,61.1302,5,mean_2015_2019,85.32,5.0,mean_2015_2019,232.533,5,mean_2015_2019,307.519,5,mean_2015_2019,43.8,5.0,mean_2015_2019,6.582082650000001,5.0,mean_2015_2019,67.305519102,5.0,mean_2015_2019,99.29783100189043,5.0,mean_2015_2019,23.28609747553966,5.0,mean_2015_2019,60.84587470185816,5.0,mean_2015_2019,13.531747647672319,5.0,mean_2015_2019,,,,2336.330077298918,5.0,mean_2015_2019,1877057.2,5,mean_2015_2019,1,0.038461538461538464,True
GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,0.325,1.0,latest_pre2020_2017,0.406,1.0,latest_pre2020_2017,,,,517.3746852575139,5.0,mean_2015_2019,2.8983123799999997,5.0,mean_2015_2019,0.8037337640000001,5.0,mean_2015_2019,51.6,5.0,mean_2015_2019,54.0,5.0,mean_2015_2019,229.4,5.0,mean_2015_2019,,,,3.348762581353828,5,mean_2015_2019,55.69414616755792,5.0,mean_2015_2019,69.54266934061026,5,mean_2015_2019,20.240000000000002,5.0,mean_2015_2019,34.14437794084982,5.0,mean_2015_2019,61.4818,5,mean_2015_2019,86.22,5.0,mean_2015_2019,227.5676,5,mean_2015_2019,280.13980000000004,5,mean_2015_2019,46.2,5.0,mean_2015_2019,27.884003068,5.0,mean_2015_2019,70.34154968,5.0,mean_2015_2019,364.29916809536945,5.0,mean_2015_2019,66.24794958938783,3.0,mean_2015_2017,64.42330958167634,3.0,mean_2015_2017,24.2210376531412,1.0,latest_pre2020_2015,,,,22619.073794570617,5.0,mean_2015_2019,1562220.8,5,mean_2015_2019,2,0.07692307692307693,True
GRC,Greece,Europe & Central Asia,High income,6.0718000000000005,5.0,mean_2015_2019,3.5598,5.0,mean_2015_2019,4.202,5.0,mean_2015_2019,2366.728635502112,5.0,mean_2015_2019,8.204263306,5.0,mean_2015_2019,4.325604106,5.0,mean_2015_2019,97.0,5.0,mean_2015_2019,99.0,5.0,mean_2015_2019,5.06,5.0,mean_2015_2019,0.2,5.0,mean_2015_2019,21.63174487700318,5,mean_2015_2019,83.48486733902251,5.0,mean_2015_2019,77.87183030028106,5,mean_2015_2019,12.239999999999998,5.0,mean_2015_2019,15.8421134900874,5.0,mean_2015_2019,81.4278048780488,5,mean_2015_2019,4.239999999999999,5.0,mean_2015_2019,38.0266,5,mean_2015_2019,90.7438,5,mean_2015_2019,75.0,5.0,mean_2015_2019,52.706892396,5.0,mean_2015_2019,35.012113192,5.0,mean_2015_2019,827.8134726151284,5.0,mean_2015_2019,98.96245987356058,5.0,mean_2015_2019,99.9977028731752,5.0,mean_2015_2019,,,,,,,32207.417799771018,5.0,mean_2015_2019,10761199.4,5,mean_2015_2019,1,0.038461538461538464,True
GRD,Grenada,Latin America & Caribbean ,Upper middle income,1.383,2.0,latest_pre2020_2018,6.05,2.0,latest_pre2020_2018,3.38,4.0,mean_2015_2018,695.636926456051,5.0,mean_2015_2019,4.651700115999999,5.0,mean_2015_2019,1.899039458,5.0,mean_2015_2019,91.4,5.0,mean_2015_2019,94.6,5.0,mean_2015_2019,3.3,5.0,mean_2015_2019,,,,10.387997445653419,5,mean_2015_2019,339.3623529411766,5.0,mean_2015_2019,36.02531377629212,5,mean_2015_2019,22.580000000000002,5.0,mean_2015_2019,24.583564179023302,5.0,mean_2015_2019,74.9904,5,mean_2015_2019,18.04,5.0,mean_2015_2019,110.0406,5,mean_2015_2019,166.5298,5,mean_2015_2019,77.4,5.0,mean_2015_2019,40.808084107999996,5.0,mean_2015_2019,54.83271408,5.0,mean_2015_2019,381.35224349139423,5.0,mean_2015_2019,92.99077291943912,5.0,mean_2015_2019,95.6286504435547,3.0,mean_2015_2017,,,,,,,16214.156150204642,5.0,mean_2015_2019,115383.2,5,mean_2015_2019,2,0.07692307692307693,True
GRL,Greenland,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,,,,,,,,,141.2,5.0,mean_2015_2019,,,,8.164587061248406,5,mean_2015_2019,0.13678645389206961,5.0,mean_2015_2019,86.48216094970702,5,mean_2015_2019,,,,6.669981290404098,5.0,mean_2015_2019,71.2270731707317,5,mean_2015_2019,,,,152.6166,5,mean_2015_2019,216.41260000000003,5,mean_2015_2019,,,,,,,,,,,,,62.5,5.0,mean_2015_2019,100.0,5.0,mean_2015_2019,,,,,,,66265.91639582405,5.0,mean_2015_2019,56144.0,5,mean_2015_2019,16,0.6153846153846154,False
GTM,Guatemala,Latin America & Caribbean ,Upper middle income,0.363,2.0,latest_pre2020_2018,1.137,4.0,mean_2015_2018,0.4875,4.0,mean_2015_2019,590.6437221942052,5.0,mean_2015_2019,6.0985600479999995,5.0,mean_2015_2019,2.2673169619999998,5.0,mean_2015_2019,88.2,5.0,mean_2015_2019,83.4,5.0,mean_2015_2019,23.2,5.0,mean_2015_2019,0.25999999999999995,5.0,mean_2015_2019,4.300069925449268,5,mean_2015_2019,154.4556700261292,5.0,mean_2015_2019,53.7871379312683,5,mean_2015_2019,15.6,5.0,mean_2015_2019,24.247087127044658,5.0,mean_2015_2019,71.3696,5,mean_2015_2019,26.120000000000005,5.0,mean_2015_2019,131.46480000000003,5,mean_2015_2019,219.9598,5,mean_2015_2019,57.2,5.0,mean_2015_2019,37.179497526,5.0,mean_2015_2019,55.88140487599999,5.0,mean_2015_2019,330.1499970483772,5.0,mean_2015_2019,67.91334603721468,5.0,mean_2015_2019,91.63855425034083,5.0,mean_2015_2019,76.66718038927195,5.0,mean_2015_2019,,,,11064.55209866442,5.0,mean_2015_2019,16551469.6,5,mean_2015_2019,0,0.0,True
GUM,Guam,East Asia & Pacific,High income,,,,11.56,1.0,latest_pre2020_2018,,,,,,,,,,,,,,,,,,,74.0,5.0,mean_2015_2019,,,,9.43331356107377,5,mean_2015_2019,302.635185185185,5.0,mean_2015_2019,94.07963831267531,5,mean_2015_2019,,,,9.648612180436542,5.0,mean_2015_2019,76.5124,5,mean_2015_2019,,,,105.47999999999999,5,mean_2015_2019,206.2262,5,mean_2015_2019,,,,,,,,,,,,,90.05770481247366,5.0,mean_2015_2019,99.51663137917028,5.0,mean_2015_2019,,,,,,,,,,163423.0,5,mean_2015_2019,15,0.5769230769230769,False
GUY,Guyana,Latin America & Caribbean ,High income,1.79,1.0,latest_pre2020_2018,1.1778,5.0,mean_2015_2019,1.81,5.0,mean_2015_2019,542.0081716658526,5.0,mean_2015_2019,4.43368435,5.0,mean_2015_2019,2.707164478,5.0,mean_2015_2019,98.6,5.0,mean_2015_2019,96.6,5.0,mean_2015_2019,91.6,5.0,mean_2015_2019,1.48,5.0,mean_2015_2019,5.576489505734704,5,mean_2015_2019,3.952277368554738,5.0,mean_2015_2019,26.414021598743,5,mean_2015_2019,27.820000000000004,5.0,mean_2015_2019,25.658587678714362,5.0,mean_2015_2019,68.4454,5,mean_2015_2019,31.439999999999998,5.0,mean_2015_2019,162.6652,5,mean_2015_2019,288.607,5,mean_2015_2019,73.8,5.0,mean_2015_2019,61.125936126,5.0,mean_2015_2019,32.248976516,5.0,mean_2015_2019,175.80262452626602,5.0,mean_2015_2019,88.03241744313688,5.0,mean_2015_2019,94.15575424016745,5.0,mean_2015_2019,79.70090389168865,5.0,mean_2015_2019,,,,12728.995081261659,5.0,mean_2015_2019,778005.8,5,mean_2015_2019,0,0.0,True
HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,,,,7.785,4.0,mean_2015_2018,,,,,,,,,,,,,,,,,,,91.0,5.0,mean_2015_2019,,,,16.61945899425548,5,mean_2015_2019,7044.114285714287,5.0,mean_2015_2019,100.0,5,mean_2015_2019,,,,,,,84.63707317073174,5,mean_2015_2019,,,,35.4264,5,mean_2015_2019,66.7046,5,mean_2015_2019,,,,,,,,,,,,,95.68580748399799,5.0,mean_2015_2019,99.89826832248056,5.0,mean_2015_2019,,,,,,,64914.8590967706,5.0,mean_2015_2019,7396320.0,5,mean_2015_2019,16,0.6153846153846154,False
HND,Honduras,Latin America & Caribbean ,Lower middle income,0.304,2.0,latest_pre2020_2017,0.702,4.0,mean_2015_2018,0.634,5.0,mean_2015_2019,397.65395774047,5.0,mean_2015_2019,7.354259393999999,5.0,mean_2015_2019,2.92814927,5.0,mean_2015_2019,94.8,5.0,mean_2015_2019,92.4,5.0,mean_2015_2019,45.2,5.0,mean_2015_2019,0.24,5.0,mean_2015_2019,3.65384967372173,5,mean_2015_2019,85.7032174457056,5.0,mean_2015_2019,55.38436699552439,5,mean_2015_2019,20.779999999999998,5.0,mean_2015_2019,21.65891320987364,5.0,mean_2015_2019,71.77360000000002,5,mean_2015_2019,18.94,5.0,mean_2015_2019,122.26700000000001,5,mean_2015_2019,186.02560000000003,5,mean_2015_2019,63.2,5.0,mean_2015_2019,39.821417236,5.0,mean_2015_2019,50.92053528,5.0,mean_2015_2019,202.6094879677646,5.0,mean_2015_2019,81.24188669467168,5.0,mean_2015_2019,93.19759106639131,5.0,mean_2015_2019,84.60306733633755,5.0,mean_2015_2019,,,,6064.3862145929315,5.0,mean_2015_2019,9589333.0,5,mean_2015_2019,0,0.0,True
HRV,Croatia,Europe & Central Asia,High income,3.3932,5.0,mean_2015_2019,6.934399999999999,5.0,mean_2015_2019,5.646,5.0,mean_2015_2019,1864.057407265492,5.0,mean_2015_2019,6.695160674,5.0,mean_2015_2019,5.527354622,5.0,mean_2015_2019,91.6,5.0,mean_2015_2019,93.2,5.0,mean_2015_2019,12.059999999999999,5.0,mean_2015_2019,0.1,5.0,mean_2015_2019,20.1750365787949,5,mean_2015_2019,72.32565220498893,5.0,mean_2015_2019,55.92162122055934,5,mean_2015_2019,16.54,5.0,mean_2015_2019,18.60547934884418,5.0,mean_2015_2019,77.8136585365854,5,mean_2015_2019,4.82,5.0,mean_2015_2019,54.0098,5,mean_2015_2019,124.18000000000002,5,mean_2015_2019,74.2,5.0,mean_2015_2019,82.561582946,5.0,mean_2015_2019,11.147624586000001,5.0,mean_2015_2019,208.2654889550046,5.0,mean_2015_2019,95.74276139064833,5.0,mean_2015_2019,99.90122458140982,5.0,mean_2015_2019,,,,,,,32297.91111462356,5.0,mean_2015_2019,4047632.8,5,mean_2015_2019,1,0.038461538461538464,True
HTI,Haiti,Latin America & Caribbean ,Lower middle income,0.238,2.0,latest_pre2020_2018,0.404,2.0,latest_pre2020_2018,4.89,2.0,latest_pre2020_2019,139.8129391474746,5.0,mean_2015_2019,4.386061668000001,5.0,mean_2015_2019,0.49795382000000005,5.0,mean_2015_2019,69.0,5.0,mean_2015_2019,58.8,5.0,mean_2015_2019,277.2,5.0,mean_2015_2019,1.7,5.0,mean_2015_2019,4.236005103433801,5,mean_2015_2019,392.4526705370104,5.0,mean_2015_2019,50.72763588202574,5,mean_2015_2019,32.67999999999999,5.0,mean_2015_2019,21.04618847661726,5.0,mean_2015_2019,63.7572,5,mean_2015_2019,65.3,5.0,mean_2015_2019,185.8746,5,mean_2015_2019,279.883,5,mean_2015_2019,40.8,5.0,mean_2015_2019,11.372643852,5.0,mean_2015_2019,38.509947968000006,5.0,mean_2015_2019,53.42479611810734,5.0,mean_2015_2019,27.7802526376888,5.0,mean_2015_2019,68.52513415038324,5.0,mean_2015_2019,22.85548266196694,5.0,mean_2015_2019,,,,3450.926348242718,5.0,mean_2015_2019,10815995.6,5,mean_2015_2019,0,0.0,True
HUN,Hungary,Europe & Central Asia,High income,3.3028000000000004,5.0,mean_2015_2019,6.0,5.0,mean_2015_2019,6.975999999999999,5.0,mean_2015_2019,2027.6032620033639,5.0,mean_2015_2019,6.670497419999999,5.0,mean_2015_2019,4.555256558,5.0,mean_2015_2019,99.0,5.0,mean_2015_2019,99.0,5.0,mean_2015_2019,8.879999999999999,5.0,mean_2015_2019,,,,18.801232379608518,5,mean_2015_2019,106.69746657900501,5.0,mean_2015_2019,70.4680221557617,5,mean_2015_2019,22.78,5.0,mean_2015_2019,16.67719329091892,5.0,mean_2015_2019,75.96682926829268,5,mean_2015_2019,4.540000000000001,5.0,mean_2015_2019,79.80799999999999,5,mean_2015_2019,168.774,5,mean_2015_2019,79.6,5.0,mean_2015_2019,68.300846862,5.0,mean_2015_2019,27.400572203999996,5.0,mean_2015_2019,555.5590879285588,5.0,mean_2015_2019,97.99083182611567,5.0,mean_2015_2019,98.93796598513248,5.0,mean_2015_2019,,,,,,,34230.79361379682,5.0,mean_2015_2019,9737210.8,5,mean_2015_2019,2,0.07692307692307693,True
IDN,Indonesia,East Asia & Pacific,Upper middle income,0.3815,4.0,mean_2015_2019,2.2756,5.0,mean_2015_2019,1.05,5.0,mean_2015_2019,316.970495238886,5.0,mean_2015_2019,2.9192272659999996,5.0,mean_2015_2019,1.335439254,5.0,mean_2015_2019,88.4,5.0,mean_2015_2019,84.6,5.0,mean_2015_2019,318.8,5.0,mean_2015_2019,0.4,5.0,mean_2015_2019,6.261096496352654,5,mean_2015_2019,142.33832541774538,5.0,mean_2015_2019,54.4545249938965,5,mean_2015_2019,24.54,5.0,mean_2015_2019,18.52442557700758,5.0,mean_2015_2019,69.92699999999999,5,mean_2015_2019,23.9,5.0,mean_2015_2019,151.169,5,mean_2015_2019,200.4398,5,mean_2015_2019,62.0,5.0,mean_2015_2019,45.768952944,5.0,mean_2015_2019,37.361445618000005,5.0,mean_2015_2019,117.97902303039021,5.0,mean_2015_2019,76.02966803425161,5.0,mean_2015_2019,88.04116118367924,5.0,mean_2015_2019,77.97401975421391,5.0,mean_2015_2019,,,,11801.18319763254,5.0,mean_2015_2019,267242910.4,5,mean_2015_2019,0,0.0,True
IMN,Isle of Man,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.96768904618594,5,mean_2015_2019,146.817543859649,5.0,mean_2015_2019,52.14873161000852,5,mean_2015_2019,,,,,,,80.5036,5,mean_2015_2019,,,,53.9076,5,mean_2015_2019,81.6894,5,mean_2015_2019,,,,,,,,,,,,,100.0,5.0,mean_2015_2019,99.20174274193548,5.0,mean_2015_2019,,,,,,,,,,83686.0,5,mean_2015_2019,18,0.6923076923076923,False
IND,India,South Asia,Lower middle income,0.7932,5.0,mean_2015_2019,1.6827500000000002,4.0,mean_2015_2018,1.6600000000000001,5.0,mean_2015_2019,196.3706512553178,5.0,mean_2015_2019,3.1694864259999997,5.0,mean_2015_2019,0.9691056119999999,5.0,mean_2015_2019,90.6,5.0,mean_2015_2019,89.0,5.0,mean_2015_2019,217.8,5.0,mean_2015_2019,,,,5.835676355376355,5,mean_2015_2019,457.10604233163724,5.0,mean_2015_2019,33.18138062888812,5,mean_2015_2019,23.14,5.0,mean_2015_2019,68.98503994529841,5.0,mean_2015_2019,70.0528,5,mean_2015_2019,39.160000000000004,5.0,mean_2015_2019,138.5582,5,mean_2015_2019,198.0176,5,mean_2015_2019,63.4,5.0,mean_2015_2019,30.957033537999997,5.0,mean_2015_2019,57.643449404,5.0,mean_2015_2019,113.20619254058367,5.0,mean_2015_2019,63.126184483190585,5.0,mean_2015_2019,91.08791016840043,5.0,mean_2015_2019,66.44545571882638,5.0,mean_2015_2019,,,,7279.961946423378,5.0,mean_2015_2019,1359063114.0,5,mean_2015_2019,1,0.038461538461538464,True
IRL,Ireland,Europe & Central Asia,High income,3.2322,5.0,mean_2015_2019,13.328,5.0,mean_2015_2019,2.938,5.0,mean_2015_2019,5620.076220588227,5.0,mean_2015_2019,6.939879702000001,5.0,mean_2015_2019,5.049702548,5.0,mean_2015_2019,92.0,5.0,mean_2015_2019,94.6,5.0,mean_2015_2019,7.32,5.0,mean_2015_2019,0.2,5.0,mean_2015_2019,13.67435226363474,5,mean_2015_2019,70.15997096821017,5.0,mean_2015_2019,62.92476463537272,5,mean_2015_2019,10.3,5.0,mean_2015_2019,8.299420777184,5.0,mean_2015_2019,82.03414634146343,5,mean_2015_2019,3.5200000000000005,5.0,mean_2015_2019,47.135400000000004,5,mean_2015_2019,79.625,5,mean_2015_2019,81.0,5.0,mean_2015_2019,72.78871765199999,5.0,mean_2015_2019,13.081161882,5.0,mean_2015_2019,733.8940604488719,5.0,mean_2015_2019,89.82329588835691,5.0,mean_2015_2019,96.97531051710956,5.0,mean_2015_2019,,,,,,,87876.74031429399,5.0,mean_2015_2019,4833320.4,5,mean_2015_2019,1,0.038461538461538464,True
IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,1.2236666666666667,3.0,mean_2015_2018,2.087666666666667,3.0,mean_2015_2018,1.8699999999999999,5.0,mean_2015_2019,1052.9334601730677,5.0,mean_2015_2019,7.354634858,5.0,mean_2015_2019,3.691673184,5.0,mean_2015_2019,99.0,5.0,mean_2015_2019,98.8,5.0,mean_2015_2019,16.4,5.0,mean_2015_2019,,,,6.50617673632396,5,mean_2015_2019,52.26358390057362,5.0,mean_2015_2019,74.3288502077282,5,mean_2015_2019,15.080000000000002,5.0,mean_2015_2019,36.5779649051104,5.0,mean_2015_2019,76.38680000000001,5,mean_2015_2019,14.419999999999998,5.0,mean_2015_2019,65.355,5,mean_2015_2019,120.6654,5,mean_2015_2019,78.4,5.0,mean_2015_2019,49.885305786,5.0,mean_2015_2019,37.488524628,5.0,mean_2015_2019,392.7460980106404,5.0,mean_2015_2019,89.19326809703482,5.0,mean_2015_2019,97.01699005536284,5.0,mean_2015_2019,,,,,,,15427.22488307556,5.0,mean_2015_2019,84925598.0,5,mean_2015_2019,2,0.07692307692307693,True
IRQ,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,0.7564,5.0,mean_2015_2019,1.8417999999999999,5.0,mean_2015_2019,1.06,2.0,latest_pre2020_2018,434.63259958174206,5.0,mean_2015_2019,4.0202166560000006,5.0,mean_2015_2019,1.80797099,5.0,mean_2015_2019,80.4,5.0,mean_2015_2019,78.0,5.0,mean_2015_2019,28.4,5.0,mean_2015_2019,0.1,5.0,mean_2015_2019,3.166362728155602,5,mean_2015_2019,90.676077208183,5.0,mean_2015_2019,69.8944415934732,5,mean_2015_2019,22.26,5.0,mean_2015_2019,41.29898320151644,5.0,mean_2015_2019,70.1618,5,mean_2015_2019,27.48,5.0,mean_2015_2019,128.10899999999998,5,mean_2015_2019,202.3828,5,mean_2015_2019,66.6,5.0,mean_2015_2019,43.705601504,5.0,mean_2015_2019,55.795843508000004,5.0,mean_2015_2019,236.2043025957586,5.0,mean_2015_2019,95.15878676910361,5.0,mean_2015_2019,96.01725252018042,5.0,mean_2015_2019,95.29309630932474,5.0,mean_2015_2019,,,,14463.24213804788,5.0,mean_2015_2019,39365062.0,5,mean_2015_2019,0,0.0,True
ISL,Iceland,Europe & Central Asia,High income,3.8556000000000004,5.0,mean_2015_2019,15.64,5.0,mean_2015_2019,2.996,5.0,mean_2015_2019,4608.33010574463,5.0,mean_2015_2019,8.337871744,5.0,mean_2015_2019,6.838809299999999,5.0,mean_2015_2019,92.4,5.0,mean_2015_2019,91.2,5.0,mean_2015_2019,2.7199999999999998,5.0,mean_2015_2019,0.1,5.0,mean_2015_2019,14.008781872466619,5,mean_2015_2019,3.429097272093002,5.0,mean_2015_2019,93.82236683064193,5,mean_2015_2019,8.66,5.0,mean_2015_2019,5.578244040573797,5.0,mean_2015_2019,82.67170731707316,5,mean_2015_2019,2.6800000000000006,5.0,mean_2015_2019,40.5162,5,mean_2015_2019,70.5696,5,mean_2015_2019,89.0,5.0,mean_2015_2019,82.0063385,5.0,mean_2015_2019,16.36582489,5.0,mean_2015_2019,751.2131202212158,5.0,mean_2015_2019,98.7821407772511,5.0,mean_2015_2019,99.99999876428475,5.0,mean_2015_2019,,,,,,,63798.0048568851,5.0,mean_2015_2019,344587.6,5,mean_2015_2019,1,0.038461538461538464,True
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,3.4562,5.0,mean_2015_2019,5.460399999999999,5.0,mean_2015_2019,3.12,5.0,mean_2015_2019,2908.5232206132764,5.0,mean_2015_2019,7.146902942,5.0,mean_2015_2019,4.57580519,5.0,mean_2015_2019,98.0,5.0,mean_2015_2019,96.6,5.0,mean_2015_2019,3.6799999999999997,5.0,mean_2015_2019,,,,11.471696968150981,5,mean_2015_2019,402.73752310536037,5.0,mean_2015_2019,91.66497596572188,5,mean_2015_2019,9.1,5.0,mean_2015_2019,20.21377978392436,5.0,mean_2015_2019,82.52341463414635,5,mean_2015_2019,3.7399999999999998,5.0,mean_2015_2019,38.5432,5,mean_2015_2019,70.5416,5,mean_2015_2019,83.4,5.0,mean_2015_2019,64.01910095399998,5.0,mean_2015_2019,22.189583587999998,5.0,mean_2015_2019,644.6872571124379,5.0,mean_2015_2019,99.95468783979831,5.0,mean_2015_2019,99.99999984700693,5.0,mean_2015_2019,,,,,,,42854.64162097904,5.0,mean_2015_2019,8715240.0,5,mean_2015_2019,2,0.07692307692307693,True
ITA,Italy,Europe & Central Asia,High income,3.9642000000000004,5.0,mean_2015_2019,6.0192,5.0,mean_2015_2019,3.172,5.0,mean_2015_2019,3654.518062874112,5.0,mean_2015_2019,8.705410956,5.0,mean_2015_2019,6.405410290000001,5.0,mean_2015_2019,90.2,5.0,mean_2015_2019,94.6,5.0,mean_2015_2019,7.1,5.0,mean_2015_2019,0.3,5.0,mean_2015_2019,22.56143375276718,5,mean_2015_2019,203.04818846370222,5.0,mean_2015_2019,69.54200134277346,5,mean_2015_2019,9.34,5.0,mean_2015_2019,16.131262676883217,5.0,mean_2015_2019,83.11560975609758,5,mean_2015_2019,3.3,5.0,mean_2015_2019,37.1494,5,mean_2015_2019,64.5984,5,mean_2015_2019,82.8,5.0,mean_2015_2019,73.577075196,5.0,mean_2015_2019,23.891615676000004,5.0,mean_2015_2019,873.2471776430406,5.0,mean_2015_2019,99.88534041698189,5.0,mean_2015_2019,99.9170340740928,5.0,mean_2015_2019,,,,,,,48594.531043109855,5.0,mean_2015_2019,60044963.8,5,mean_2015_2019,1,0.038461538461538464,True
