iso3,physicians_per_1000,nurses_midwives_per_1000,hospital_beds_per_1000,current_health_expenditure_per_capita_ppp,domestic_gov_health_expenditure_gdp,out_of_pocket_expenditure_share,uhc_service_coverage_index,measles_immunization_coverage,dpt_immunization_coverage,age65_share,population_density,life_expectancy,under5_mortality,adult_mortality_female,adult_mortality_male
HND,0.03164497924537104,0.027705836987925475,0.03618215845290078,0.03660599627202186,0.18268834074123846,0.3911099891581942,0.5709969788519639,0.9285714285714285,0.8877551020408164,0.9260500019683995,0.9954876421138787,0.6612131039941318,0.9161152199299338,0.7614072128799295,0.7335333831340656
HRV,0.39184273121589486,0.38639685992840456,0.4270118527760449,0.1859376418522442,0.3521638686500016,0.8739241080664737,0.7371601208459215,0.8741496598639454,0.9013605442176872,0.4447939157602144,0.996208999340484,0.8069645985739994,0.9848189957181783,0.9205439875259254,0.8426485050429416
HTI,0.023949442656592542,0.010555152687132386,0.3680598877105427,0.010348676966721253,0.024232735648969335,0.5417654647978356,0.23262839879154082,0.4897959183673469,0.3163265306122448,0.9090920288350017,0.9789468194183427,0.4677708924538136,0.6905410665628652,0.613110647726764,0.567939361197984
HUN,0.3813021780700528,0.3326196806979984,0.5307236431690578,0.2025923841905421,0.28878033012015075,0.6766251815629406,0.8187311178247734,1.0,1.0,0.4848123258124476,0.994355571138559,0.7623991155646775,0.9861813935383418,0.8603973313537951,0.7639706403863709
IDN,0.040681404785224584,0.11827065851721402,0.06862133499688085,0.028389571092188606,0.0788391506187742,0.5557074454199123,0.5528700906344411,0.8197278911564626,0.7551020408163265,0.8501018628396795,0.9924337123680635,0.6166531534140267,0.8919813156870378,0.6940242692370819,0.7081021933611648
IND,0.08868522923371114,0.08415058070605573,0.11618839675608232,0.016108248946760165,0.054953162802952746,0.3094987164945429,0.5740181268882176,0.857142857142857,0.8299319727891157,0.8624941947718072,0.9754605215659872,0.6196888090963497,0.8177306344881278,0.7234254465151673,0.7123757172381694
IRL,0.3730702859008443,0.7543653671282389,0.21584529008109796,0.5684329710915712,0.3210196047558168,0.8504523759338448,0.83987915407855,0.8809523809523808,0.9251700680272107,0.6341564542487927,0.9963257791716836,0.9088083806650314,0.9911444141689374,0.9365711589250809,0.9212575614131598
IRN,0.13887722898496657,0.10745460056555056,0.13256394260761073,0.10333658562309346,0.23247225577378763,0.554164798950889,0.8006042296072509,1.0,0.9965986394557822,0.8429627657655259,0.9972908044142498,0.7725333487770509,0.9381082133125731,0.8940934660320207,0.8488493666638319
IRQ,0.08439438459027099,0.09330432680686492,0.06940112289457268,0.040371727619194706,0.10964955401788366,0.33192730412369914,0.622356495468278,0.6836734693877552,0.6428571428571428,0.9402503170455625,0.9952194910518573,0.6223190671994749,0.8745620864149476,0.7477870081618645,0.7046741292487793
ISL,0.445758126953034,0.88742705203909,0.22036805988771052,0.4654014948031536,0.43767441659937617,0.8105789633913381,0.960725075528701,0.8877551020408163,0.8673469387755103,0.624414642986483,0.9999241019690096,0.9241932423378209,0.9952316076294278,0.9520033497963264,0.9372341397782115
ISR,0.39918847068700153,0.30156428053454887,0.2300374298190892,0.2923011386852818,0.29012015894641996,0.73988278160715,0.8761329305135953,0.9829931972789114,0.9591836734693876,0.6983189912905315,0.9783922302542273,0.9206148200359634,0.9900739587388089,0.9566032580313045,0.9372835405991825
ITA,0.4584207826127513,0.33372469123013004,0.23409232688708673,0.3682697525242989,0.4094155774282551,0.7192213538015833,0.867069486404834,0.8503401360544217,0.9251700680272107,0.37527904551009245,0.9891600599771837,0.9349049669914092,0.9922148695990658,0.9598528029364807,0.9477692177132995
JAM,0.05243847457363621,0.07076959379352421,0.12024329382407986,0.06309370077714535,0.24106194481958043,0.6666964249308615,0.7280966767371602,0.8945578231292516,0.935374149659864,0.838550231954249,0.9860964405406265,0.6632159610818325,0.9171856753600623,0.7626097636491144,0.7268519220977282
JOR,0.2864138799496293,0.16126631137508596,0.09544603867747971,0.06202573283811318,0.205774430750332,0.6023644412817556,0.6978851963746223,0.8877551020408163,0.9523809523809524,0.9294711364603467,0.9939237467975149,0.7633781201135115,0.9318801089918256,0.8832513913964696,0.8761415559353145
