iso3,country,conversion_profile,conversion_efficiency_zscore,baseline_profile,baseline_conversion_efficiency,profile_changed_after_ghs,profile_agreement_after_ghs,efficiency_delta_after_ghs,n,coverage_count,missing_count,missing_rate,source_provenance
ROU,Romania,capacity under-realizers,-0.9274893791815783,capacity under-realizers,-0.9351231409706718,False,0.9716981132075472,0.007633761789093585,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
SMR,San Marino,uncertain / data-limited systems,0.15113563265615748,uncertain / data-limited systems,0.0624401117610778,False,0.9716981132075472,0.08869552089507968,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
SYC,Seychelles,uncertain / data-limited systems,0.8420380052493148,uncertain / data-limited systems,0.7344894000496776,False,0.9716981132075472,0.10754860519963727,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
RUS,Russian Federation,uncertain / data-limited systems,-2.3891844001406293,uncertain / data-limited systems,-2.470496319302296,False,0.9716981132075472,0.08131191916166669,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
CHL,Chile,capacity under-realizers,-0.5145088611791918,capacity under-realizers,-0.4843600852495627,False,0.9716981132075472,-0.030148775929629112,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
TUR,Turkiye,uncertain / data-limited systems,0.4545678811204597,uncertain / data-limited systems,0.4570064888710212,False,0.9716981132075472,-0.0024386077505614834,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
BRA,Brazil,capacity under-realizers,-0.4229337956284397,structurally vulnerable systems,-0.3839098364391619,True,0.9716981132075472,-0.03902395918927781,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
SRB,Serbia,uncertain / data-limited systems,-1.5707593647555358,uncertain / data-limited systems,-1.633899587921958,False,0.9716981132075472,0.0631402231664222,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
MKD,North Macedonia,structurally vulnerable systems,-1.9314176726872532,structurally vulnerable systems,-1.9749679976206704,False,0.9716981132075472,0.04355032493341726,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
CYP,Cyprus,adaptive over-performers,0.573573391019118,adaptive over-performers,0.5805364866265778,False,0.9716981132075472,-0.006963095607459779,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
BGR,Bulgaria,uncertain / data-limited systems,-2.9948779931180125,uncertain / data-limited systems,-2.9737986660169526,False,0.9716981132075472,-0.021079327101059864,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
