iso3,country,region,income_group,potential_capacity_score,capacity_score,preparedness_score,vulnerability_score,equity_access_score,method_disagreement_index,expanded_feature_missing_rate,evidence_variant,outcome,observed_outcome,predicted_outcome,realized_resilience_gap,conversion_efficiency_zscore,observed_shock_burden,conversion_profile,main_bottleneck_block,n,coverage_count,missing_count_from_potential_capacity_sample,missing_rate_from_potential_capacity_sample,missing_count,missing_rate,source_indicator,source_provenance,higher_is_worse
CRI,Costa Rica,Latin America & Caribbean ,High income,0.732177745182939,0.3614080256350851,0.9230029923788804,0.785519586875447,0.8587803758423436,0.22421875,0.0,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,2.2460000000000093,2.0531835318846854,0.19281646811532394,-0.13429567694688146,2.2460000000000093,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
BRN,Brunei Darussalam,East Asia & Pacific,High income,0.7283637268047207,0.300471754304953,0.9412811415580636,0.7571481108901569,0.9145539004657092,0.2921875,0.0769230769230769,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,2.132000000000005,1.3984440904620767,0.7335559095379283,-0.5109179128354343,2.132000000000005,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
EST,Estonia,Europe & Central Asia,High income,0.7282265704440525,0.5583626360146948,0.8684809203627931,0.7127758379727243,0.7732868874259978,0.0885416666666666,0.0384615384615384,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,1.7024390243903014,1.7446536193248625,-0.042214594934561145,0.029402247946915417,1.7024390243903014,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
KOR,"Korea, Rep.",East Asia & Pacific,High income,0.7256044338064565,0.5926042318721941,0.937626831948221,0.6950238954767094,0.6771627759287008,0.2104166666666662,0.0769230769230769,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,0.5463414634146062,0.8770747366666146,-0.3307332732520084,0.23035402138820954,0.5463414634146062,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
LTU,Lithuania,Europe & Central Asia,High income,0.7209567647541534,0.6577686111667523,0.8925885911044664,0.6432972568930223,0.690172599852372,0.2395833333333333,0.0384615384615384,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,2.246341463414609,1.6683669071620413,0.5779745562525678,-0.40255630158927924,2.246341463414609,uncertain / data-limited systems,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,0.7115913123640994,0.3794933092931326,0.9106087451409915,0.768588140659134,0.7876750543631399,0.2627604166666665,0.0384615384615384,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,0.007000000000005002,1.9689052046062538,-1.9619052046062488,1.3664568702742799,0.007000000000005002,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
COL,Colombia,Latin America & Caribbean ,Upper middle income,0.7101912345859036,0.354941997831947,0.8893699607554202,0.7619853913866848,0.8344675883695621,0.2158854166666666,0.0,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,4.095000000000013,2.6436434997595706,1.4513565002404425,-1.0108623272493003,4.095000000000013,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,0.7090108830379578,0.4097274500671538,0.9305901961000154,0.6673311737790726,0.8283947122055891,0.1458333333333333,0.0,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,3.527000000000001,2.5960183732611055,0.9309816267388955,-0.648423908030667,3.527000000000001,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ROU,Romania,Europe & Central Asia,High income,0.7028341438153161,0.5402628949409131,0.814117375244629,0.6551166902891886,0.8018396147865335,0.0575520833333333,0.0384615384615384,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,2.7975609756096986,1.5888802573355107,1.2086807182741879,-0.8418398950041477,2.7975609756096986,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SMR,San Marino,Europe & Central Asia,High income,0.7024569819118412,0.5360174970735537,0.8344615091381571,0.6157987426654815,0.8235501787701727,0.3283854166666666,0.2307692307692307,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,2.6069999999999993,1.2929596339163831,1.3140403660836162,-0.9152223470517054,2.6069999999999993,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
PLW,Palau,East Asia & Pacific,High income,0.7024333390699563,0.5362907085599046,0.8902700987864465,0.6075520147203979,0.7756205342130765,0.15625,0.1538461538461538,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,0.41899999999999693,1.3354307158739447,-0.9164307158739478,0.6382892735572612,0.41899999999999693,effective converters,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SYC,Seychelles,Sub-Saharan Africa ,High income,0.7012259679387803,0.3418739572172526,0.9675630925312452,0.6947525826676225,0.8007142393390014,0.2296874999999999,0.0769230769230769,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,0.6487804878049133,0.6928091784138612,-0.044028690608947985,0.030665756240680436,0.6487804878049133,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
RUS,Russian Federation,Europe & Central Asia,High income,0.6989983909344943,0.5920132945094181,0.9396085264625544,0.5837960444941198,0.6805756982718847,0.2453125,0.0769230769230769,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,3.1836585365853978,2.0183383833021677,1.16532015328323,-0.8116394848152364,3.1836585365853978,uncertain / data-limited systems,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
CHL,Chile,Latin America & Caribbean ,High income,0.6982007888708822,0.4368623179100732,0.9197557906003184,0.7529887957924098,0.6831962511807274,0.21875,0.0384615384615384,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,1.4479999999999933,2.2979703457033773,-0.849970345703384,0.5919999680356087,1.4479999999999933,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
TON,Tonga,East Asia & Pacific,Upper middle income,0.6953209446132155,0.2563024879570035,0.975695576146483,0.7043985774546654,0.8448871368947101,0.40625,0.0769230769230769,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,0.16200000000000614,1.4998483930923332,-1.337848393092327,0.9318045152407427,0.16200000000000614,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
TUR,Turkiye,Europe & Central Asia,Upper middle income,0.6933497826738224,0.2751721568793997,0.9576042105957356,0.7097883253054541,0.8308344379147002,0.23984375,0.0769230769230769,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,2.0150000000000006,2.1437778916498886,-0.12877789164988807,0.08969313826747455,2.0150000000000006,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
BRA,Brazil,Latin America & Caribbean ,Upper middle income,0.6888440212001339,0.4951594678053926,0.8271090286894579,0.7033599026092245,0.7297476856964605,0.14609375,0.0384615384615384,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,2.771000000000001,2.7411652878402,0.029834712159800603,-0.02077972335651014,2.771000000000001,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SRB,Serbia,Europe & Central Asia,Upper middle income,0.6885828777950316,0.5668824894192857,0.8934190959424905,0.6337486862951238,0.6602812395232264,0.2299479166666666,0.0384615384615384,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,3.156097560975695,1.9666934247337502,1.189404136241945,-0.8284138549021487,3.156097560975695,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
TUV,Tuvalu,East Asia & Pacific,Upper middle income,0.6882539424419049,0.5312132856025258,0.8053901808714473,0.5212048692670842,0.8952074340265621,0.3125,0.1153846153846153,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,0.2849999999999966,1.281815578439106,-0.9968155784391095,0.6942769163140702,0.2849999999999966,uncertain / data-limited systems,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
MKD,North Macedonia,Europe & Central Asia,Upper middle income,0.687622500803049,0.4742074380793902,0.8439322654987391,0.6819603288603566,0.7503899707737098,0.09453125,0.0,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,3.356097560975712,2.0738366564264954,1.2822609045492168,-0.8930881157721606,3.356097560975712,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
CHN,China,East Asia & Pacific,Upper middle income,0.6868193062806881,0.3203666621840635,0.9563534174379298,0.6890617319767195,0.7814954135240395,0.1416666666666666,0.0384615384615384,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,-0.07900000000000773,1.5178722306889754,-1.596872230688983,1.1122132840322991,-0.07900000000000773,effective converters,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
CYP,Cyprus,Europe & Central Asia,High income,0.6867041272209746,0.4030870152886168,0.9172025269884388,0.8157477202878922,0.6107792463189511,0.1627604166666666,0.0769230769230769,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,1.019999999999996,1.658875701048037,-0.638875701048041,0.4449736352698047,1.019999999999996,effective converters,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
BGR,Bulgaria,Europe & Central Asia,High income,0.6854375852916174,0.6008706829887424,0.90834786272613,0.5947468983471923,0.637784897104405,0.3341145833333332,0.0384615384615384,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,3.9000000000000057,1.5834080584653902,2.3165919415346155,-1.613494355741476,3.9000000000000057,uncertain / data-limited systems,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
SGP,Singapore,East Asia & Pacific,High income,0.6846585060982541,0.4108830413712889,0.9415056150331502,0.7115127888790815,0.6747325791094959,0.3541666666666667,0.0384615384615384,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,0.7000000000000028,0.5964689648192809,0.10353103518072193,-0.07210883276987827,0.7000000000000028,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
LVA,Latvia,Europe & Central Asia,High income,0.6788426652576671,0.5032232979013287,0.928011666331225,0.6212809763928517,0.6628547204052629,0.2815104166666666,0.0384615384615384,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,2.4073170731707023,1.7486149586669404,0.6587021145037619,-0.458782630126366,2.4073170731707023,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0.6757023078644859,0.3138518481233711,0.9418200451610784,0.7218043095294339,0.7253330286440602,0.2307291666666666,0.0384615384615384,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,2.6610000000000014,1.5269106105933097,1.1340893894066917,-0.789887418628341,2.6610000000000014,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,0.6740976553258002,0.2706416633866143,0.9554654121422552,0.7426474199142016,0.7276361258601298,0.29921875,0.1538461538461538,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,3.2860000000000014,2.008112832253699,1.2778871677463024,-0.890041830615731,3.2860000000000014,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
TUN,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0.6736728995848067,0.25366575099988,0.9592596257996054,0.7339569865766812,0.7478092349630598,0.2041666666666667,0.0,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,2.706000000000003,1.578809053986997,1.127190946013006,-0.7850826883348649,2.706000000000003,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,0.6716950825288099,0.2899006188927754,0.979555809138539,0.7206501324705947,0.6966737696133306,0.1828124999999999,0.0769230769230769,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,3.1030000000000086,2.264271887840847,0.8387281121591617,-0.584169810274845,3.1030000000000086,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
NRU,Nauru,East Asia & Pacific,High income,0.670929668447223,0.5668279441592471,0.8864385214919197,0.389373482358202,0.8410787257795229,0.3385416666666667,0.1153846153846153,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,0.06199999999999761,0.895378748790856,-0.8333787487908584,0.5804440062405574,0.06199999999999761,uncertain / data-limited systems,vulnerability,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,0.6701417723839488,0.3606948551024671,0.9521916893872016,0.5932353937819079,0.7744451512642184,0.17734375,0.0769230769230769,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,1.8619999999999948,2.2882319921449215,-0.4262319921449267,0.29686838723383685,1.8619999999999948,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ALB,Albania,Europe & Central Asia,Upper middle income,0.6696856726155633,0.3345657943556133,0.9726193994126826,0.7797703899355044,0.5917871067584531,0.0942708333333333,0.0384615384615384,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,2.6230000000000047,2.0626693190489895,0.5603306809510151,-0.3902674333159989,2.6230000000000047,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
UZB,Uzbekistan,Europe & Central Asia,Lower middle income,0.6686025330658762,0.4119113055278265,0.9405649421131524,0.6146409081395038,0.7072929764830225,0.1669270833333333,0.0384615384615384,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,0.632000000000005,1.5458940115996687,-0.9138940115996637,0.6365224720954417,0.632000000000005,effective converters,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,0.6647839475886296,0.4175374788716006,0.942039817022099,0.6969060044676371,0.6026524899931812,0.11015625,0.0769230769230769,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,2.2690000000000055,2.0416317399218005,0.227368260078205,-0.1583608220910589,2.2690000000000055,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
ECU,Ecuador,Latin America & Caribbean ,Upper middle income,0.664199875526843,0.3467191820439355,0.7721230764365231,0.7681359992125998,0.7698212444143137,0.1432291666666666,0.0,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,5.2819999999999965,2.6090215656592495,2.672978434340747,-1.8617157124229937,5.2819999999999965,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,0.6623497621693846,0.4938099285027721,0.6856349836250097,0.6897881404976597,0.7801659960520969,0.125,0.0384615384615384,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,2.8270000000000124,2.0394905543469557,0.7875094456530567,-0.5484962728535502,2.8270000000000124,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
LBY,Libya,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,0.6597821993652432,0.3839160252030721,0.8404155544724616,0.6255679164991333,0.7892293012863056,0.12578125,0.0,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,0.8790000000000049,2.6943000705898266,-1.8153000705898217,1.2643471495171885,0.8790000000000049,effective converters,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
PSE,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0.6587017614512714,0.3176807706933734,0.9877450980392156,0.6045379500737209,0.7248432269987758,0.15625,0.0384615384615384,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,1.9210000000000065,1.1584817356946349,0.7625182643053716,-0.5310900437612182,1.9210000000000065,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
BRB,Barbados,Latin America & Caribbean ,High income,0.6579409859020005,0.4376839484267321,0.8694472408349976,0.5981394797313992,0.7264932746148729,0.2169270833333332,0.0,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,0.8190000000000026,1.6884214035327894,-0.8694214035327867,0.6055475296316972,0.8190000000000026,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
THA,Thailand,East Asia & Pacific,Upper middle income,0.6577800277292037,0.1805741643377892,0.8457201250794135,0.6959196213257433,0.9089062001738688,0.3406249999999999,0.0,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,1.906000000000006,1.5748469383699746,0.33115306163003133,-0.2306464018313952,1.906000000000006,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,0.656083207299029,0.3119948676060742,0.9066315423963224,0.7046030667039356,0.7011033524897836,0.2447916666666666,0.0,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,3.1299999999999955,2.3777175442890623,0.7522824557109331,-0.5239608557944172,3.1299999999999955,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
MDA,Moldova,Europe & Central Asia,Upper middle income,0.6559742104121051,0.5279581493319597,0.8066741913681217,0.6028075479993572,0.6864569529489815,0.2244791666666666,0.0,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,1.1899999999999977,2.0318330337250505,-0.8418330337250528,0.5863323721536826,1.1899999999999977,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
PAN,Panama,Latin America & Caribbean ,High income,0.6543250217256888,0.3766516033544161,0.8106900404600847,0.7907396443352344,0.6392187987530201,0.1044270833333333,0.0384615384615384,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,2.1839999999999975,2.292996039640423,-0.10899603964042548,0.07591518022871992,2.1839999999999975,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
GEO,Georgia,Europe & Central Asia,Upper middle income,0.6532030764803352,0.509239642509025,0.887079208498833,0.6353008413217734,0.5811926135917094,0.3041666666666665,0.0,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,2.530000000000001,2.1059343899686844,0.4240656100313167,-0.29535951324959386,2.530000000000001,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
BHR,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.6523110582727074,0.2242510935493122,0.989839380449274,0.6157753186314454,0.7793784404607978,0.2033854166666666,0.0,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,2.3880000000000052,1.38135838996585,1.0066416100341553,-0.7011206967113384,2.3880000000000052,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,0.6512626453966167,0.4104531585570775,0.9077504764921543,0.6217329960273007,0.6651139505099344,0.1833333333333332,0.0384615384615384,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,1.7249999999999943,1.977617989168365,-0.25261798916837064,0.17594712835438597,1.7249999999999943,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,0.6501454007497245,0.3317152029949079,0.8719689879667554,0.6767504291276911,0.7201469829095438,0.21484375,0.0,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,-0.20000000000000284,1.681030071427183,-1.881030071427186,1.310127756560013,-0.20000000000000284,uncertain / data-limited systems,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,0.6490773240471281,0.2542673301460795,0.8443272353045255,0.7553194495008495,0.7423952812370581,0.1796875,0.0,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,2.424999999999997,2.4959593209587148,-0.0709593209587176,0.049422801573890264,2.424999999999997,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
DMA,Dominica,Latin America & Caribbean ,Upper middle income,0.6483251716035098,0.3440806211298222,0.9032418160110532,0.6047602982406856,0.7412179510324783,0.0625,0.0769230769230769,life_expectancy::max_life_expectancy_drop_2020_2022,max_life_expectancy_drop_2020_2022,1.4730000000000132,2.4936765572112582,-1.020676557211245,0.7108959651336065,1.4730000000000132,capacity under-realizers,capacity,186,186,7,0.03626943005181349,7,0.03626943005181349,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022,True
