iso3,block,median_rank,mean_rank,rank_std,rank_p05,rank_p95,median_score,top_quartile_probability,bottom_quartile_probability,method_disagreement_index,n_valid_pipelines,n_countries_in_sample,n_indicators,country,region,income_group,expanded_feature_missing_count,expanded_feature_missing_rate
PAN,capacity,77.0,78.0,3.3960761671866746,74.0,86.0,0.2133865088272235,0.0,0.0,0.0625,60,193,6,Panama,Latin America & Caribbean ,High income,1,0.0384615384615384
PER,capacity,122.0,122.55,3.01344210718131,119.0,130.0,0.13144804660053622,0.0,0.0,0.057291666666666664,60,193,6,Peru,Latin America & Caribbean ,Upper middle income,1,0.0384615384615384
PHL,capacity,138.5,139.45,6.283377541842709,130.0,150.0,0.10158024252445468,0.0,0.21666666666666667,0.10416666666666667,60,193,6,Philippines,East Asia & Pacific,Lower middle income,0,0.0
PLW,capacity,45.0,42.13333333333333,8.208667505888043,26.0,51.0,0.32181770904919205,0.7666666666666667,0.0,0.13020833333333334,60,193,6,Palau,East Asia & Pacific,High income,4,0.1538461538461538
PNG,capacity,193.0,192.48333333333332,0.8264717512144957,191.0,193.0,0.015055608426144455,0.0,1.0,0.010416666666666666,60,193,6,Papua New Guinea,East Asia & Pacific,Lower middle income,0,0.0
POL,capacity,49.0,48.13333333333333,2.186829262247563,43.0,51.0,0.3055205601144804,0.7166666666666667,0.0,0.041666666666666664,60,193,6,Poland,Europe & Central Asia,High income,2,0.0769230769230769
PRK,capacity,28.0,28.9,13.26486587443185,9.0,54.05,0.38703638543138175,0.9166666666666666,0.0,0.23463541666666665,60,193,6,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,9,0.3461538461538461
PRT,capacity,27.0,27.85,2.9767151918403845,23.95,33.0,0.38624866186635176,1.0,0.0,0.04713541666666667,60,193,6,Portugal,Europe & Central Asia,High income,1,0.0384615384615384
PRY,capacity,119.0,119.91666666666667,3.2827410633324234,116.0,129.0,0.13304126983552078,0.0,0.0,0.06770833333333333,60,193,6,Paraguay,Latin America & Caribbean ,Upper middle income,0,0.0
PSE,capacity,101.0,100.96666666666667,4.339610837646876,94.9,107.1,0.17807228681414727,0.0,0.0,0.06354166666666661,60,193,6,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,1,0.0384615384615384
QAT,capacity,81.0,80.5,10.688779163215974,61.85,97.1,0.20953480481927445,0.0,0.0,0.18359374999999997,60,193,6,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,0,0.0
ROU,capacity,49.0,48.266666666666666,2.14372469210847,44.0,51.05,0.3075143914962636,0.6833333333333333,0.0,0.03671874999999999,60,193,6,Romania,Europe & Central Asia,High income,1,0.0384615384615384
RUS,capacity,37.0,37.53333333333333,2.506436159614328,33.0,41.0,0.34334084373770346,1.0,0.0,0.041666666666666664,60,193,6,Russian Federation,Europe & Central Asia,High income,2,0.0769230769230769
RWA,capacity,163.5,163.65,4.327528162819972,156.0,170.05,0.06656799512258743,0.0,1.0,0.07317708333333339,60,193,6,Rwanda,Sub-Saharan Africa ,Low income,0,0.0
SAU,capacity,61.0,59.88333333333333,4.313125961011984,52.0,66.0,0.26228402011491975,0.0,0.0,0.07291666666666667,60,193,6,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,0,0.0
SDN,capacity,170.0,168.61666666666667,3.920423729933057,161.95,174.0,0.0616255903844959,0.0,1.0,0.06276041666666672,60,193,6,Sudan,Sub-Saharan Africa ,Low income,0,0.0
SEN,capacity,182.0,181.33333333333334,1.9888578520235065,178.0,183.05,0.04088547768443476,0.0,1.0,0.026302083333333393,60,193,6,Senegal,Sub-Saharan Africa ,Lower middle income,0,0.0
SGP,capacity,64.0,62.96666666666667,6.867718366062746,49.0,70.14999999999999,0.2497302235594625,0.08333333333333333,0.0,0.11015624999999996,60,193,6,Singapore,East Asia & Pacific,High income,1,0.0384615384615384
SLB,capacity,138.0,138.31666666666666,2.3486994036889626,134.0,142.05,0.10014295171516872,0.0,0.0,0.04192708333333339,60,193,6,Solomon Islands,East Asia & Pacific,Lower middle income,1,0.0384615384615384
SLE,capacity,138.5,135.28333333333333,12.547365814739319,111.95,152.1,0.09772793835146829,0.0,0.26666666666666666,0.2091145833333333,60,193,6,Sierra Leone,Sub-Saharan Africa ,Low income,1,0.0384615384615384
SLV,capacity,86.0,86.0,5.237683966538391,77.0,97.0,0.20274650239981012,0.0,0.0,0.10416666666666667,60,193,6,El Salvador,Latin America & Caribbean ,Upper middle income,0,0.0
SMR,capacity,20.5,28.016666666666666,13.998204249910852,15.0,52.0,0.43764579462598363,0.8833333333333333,0.0,0.19270833333333334,60,193,6,San Marino,Europe & Central Asia,High income,6,0.2307692307692307
SOM,capacity,185.0,176.66666666666666,13.519944115597848,151.85,188.05,0.030812576659913424,0.0,0.9666666666666667,0.18854166666666675,60,193,6,"Somalia, Fed. Rep.",Sub-Saharan Africa ,Low income,2,0.0769230769230769
SRB,capacity,46.0,45.416666666666664,2.865261283412426,38.95,49.0,0.31886493103039837,0.9666666666666667,0.0,0.05234374999999999,60,193,6,Serbia,Europe & Central Asia,Upper middle income,1,0.0384615384615384
SSD,capacity,110.0,110.93333333333334,9.350341645570438,95.0,128.0,0.16717704939112932,0.0,0.0,0.171875,60,193,6,South Sudan,Sub-Saharan Africa ,Low income,1,0.0384615384615384
STP,capacity,121.0,120.95,1.9185497995447847,118.0,124.0,0.13659001825470718,0.0,0.0,0.03125,60,193,6,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
SUR,capacity,102.0,102.33333333333333,2.6997942308422114,98.0,107.0,0.17519457873061034,0.0,0.0,0.046875,60,193,6,Suriname,Latin America & Caribbean ,Upper middle income,0,0.0
SVK,capacity,41.0,40.333333333333336,3.118047822311618,33.95,44.0,0.3332311347683172,1.0,0.0,0.05234374999999999,60,193,6,Slovak Republic,Europe & Central Asia,High income,1,0.0384615384615384
SVN,capacity,29.0,28.65,3.0211752680041584,22.95,33.0,0.3828618351602363,1.0,0.0,0.05234375,60,193,6,Slovenia,Europe & Central Asia,High income,1,0.0384615384615384
SWE,capacity,9.5,9.65,2.372235232855292,5.95,15.0,0.5003460013159804,1.0,0.0,0.04713541666666667,60,193,6,Sweden,Europe & Central Asia,High income,1,0.0384615384615384
SWZ,capacity,108.0,105.36666666666666,6.110010001810325,91.0,112.0,0.16153171151572093,0.0,0.0,0.109375,60,193,6,Eswatini,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
SYC,capacity,87.0,86.66666666666667,4.292111627418632,80.95,94.05,0.20554942371560364,0.0,0.0,0.06822916666666663,60,193,6,Seychelles,Sub-Saharan Africa ,High income,2,0.0769230769230769
SYR,capacity,145.0,144.41666666666666,5.1065045666178435,135.9,152.0,0.09358084239173074,0.0,0.5333333333333333,0.08385416666666663,60,193,6,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income,0,0.0
TCD,capacity,192.0,192.01666666666668,0.2881936077631763,192.0,192.05,0.014941305270253096,0.0,1.0,0.00026041666666672586,60,193,6,Chad,Sub-Saharan Africa ,Low income,0,0.0
TGO,capacity,174.0,172.68333333333334,5.05137495033668,163.0,180.05,0.05741607132578007,0.0,1.0,0.08880208333333339,60,193,6,Togo,Sub-Saharan Africa ,Low income,0,0.0
THA,capacity,128.5,129.95,4.536610335187863,124.95,138.0,0.11431116260483173,0.0,0.0,0.06796874999999998,60,193,6,Thailand,East Asia & Pacific,Upper middle income,0,0.0
TJK,capacity,87.5,87.26666666666667,5.278467791151351,79.0,95.1,0.20494706796080508,0.0,0.0,0.08385416666666663,60,193,6,Tajikistan,Europe & Central Asia,Lower middle income,0,0.0
TKM,capacity,99.0,99.78333333333333,2.944439203349633,96.0,106.0,0.18058074615779335,0.0,0.0,0.052083333333333336,60,193,6,Turkmenistan,Europe & Central Asia,Upper middle income,1,0.0384615384615384
TLS,capacity,131.0,132.15,5.265690837867336,125.0,144.0,0.11068017628536182,0.0,0.03333333333333333,0.09895833333333333,60,193,6,Timor-Leste,East Asia & Pacific,Lower middle income,0,0.0
TON,capacity,109.0,101.51666666666667,13.028803560658293,76.0,112.1,0.16252307844899574,0.0,0.0,0.1880208333333333,60,193,6,Tonga,East Asia & Pacific,Upper middle income,2,0.0769230769230769
TTO,capacity,70.0,70.1,1.9807406022327436,66.95,73.0,0.23628656650694235,0.0,0.0,0.03151041666666665,60,193,6,Trinidad and Tobago,Latin America & Caribbean ,High income,1,0.0384615384615384
TUN,capacity,113.0,113.7,1.3329166015421472,112.0,116.0,0.1482163205066796,0.0,0.0,0.020833333333333332,60,193,6,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0,0.0
TUR,capacity,107.5,107.06666666666666,3.054322983721415,100.0,111.0,0.16313037677231085,0.0,0.0,0.057291666666666664,60,193,6,Turkiye,Europe & Central Asia,Upper middle income,2,0.0769230769230769
TUV,capacity,16.0,17.266666666666666,13.076526891937153,1.0,47.099999999999994,0.49541906443099265,0.9666666666666667,0.0,0.24010416666666665,60,193,6,Tuvalu,East Asia & Pacific,Upper middle income,3,0.1153846153846153
TZA,capacity,184.0,182.93333333333334,1.8873850222522752,179.0,185.0,0.03878466650392336,0.0,1.0,0.03125,60,193,6,Tanzania,Sub-Saharan Africa ,Lower middle income,0,0.0
UGA,capacity,161.0,161.83333333333334,3.6613597959713764,156.0,167.05,0.06853915079218509,0.0,1.0,0.05755208333333339,60,193,6,Uganda,Sub-Saharan Africa ,Low income,1,0.0384615384615384
UKR,capacity,59.0,60.6,5.541359640617695,54.95,73.19999999999999,0.27121722376759594,0.0,0.0,0.09505208333333326,60,193,6,Ukraine,Europe & Central Asia,Upper middle income,3,0.1153846153846153
URY,capacity,37.0,37.31666666666667,3.452012295587733,32.95,45.0,0.3460284409789807,1.0,0.0,0.06276041666666665,60,193,6,Uruguay,Latin America & Caribbean ,High income,2,0.0769230769230769
USA,capacity,2.0,3.3,3.0566866593312008,1.0,9.0,0.6085558922633024,1.0,0.0,0.041666666666666664,60,193,6,United States,North America,High income,2,0.0769230769230769
UZB,capacity,67.5,67.71666666666667,3.416097513570451,62.0,73.0,0.24855060573714896,0.0,0.0,0.057291666666666664,60,193,6,Uzbekistan,Europe & Central Asia,Lower middle income,1,0.0384615384615384
VCT,capacity,78.5,78.98333333333333,5.1687898863166115,72.0,89.05,0.22200532822818364,0.0,0.0,0.08880208333333332,60,193,6,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,2,0.0769230769230769
VEN,capacity,163.0,162.43333333333334,6.309692720111037,149.9,172.0,0.06733980097158207,0.0,1.0,0.11510416666666663,60,193,6,"Venezuela, RB",Latin America & Caribbean ,Not classified,1,0.0384615384615384
VNM,capacity,130.0,130.95,3.211567633830349,127.0,136.0,0.11325066662231698,0.0,0.0,0.046875,60,193,6,Viet Nam,East Asia & Pacific,Lower middle income,0,0.0
VUT,capacity,159.0,159.75,4.866980583482946,151.0,168.0,0.07212702459039591,0.0,1.0,0.08854166666666667,60,193,6,Vanuatu,East Asia & Pacific,Lower middle income,1,0.0384615384615384
WSM,capacity,115.0,105.6,15.43718454468517,75.0,117.0,0.14771812689298314,0.0,0.0,0.21875,60,193,6,Samoa,East Asia & Pacific,Upper middle income,2,0.0769230769230769
YEM,capacity,129.0,128.75,8.545222836961791,116.0,140.25,0.11958263346176133,0.0,0.05,0.12630208333333334,60,193,6,"Yemen, Rep.","Middle East, North Africa, Afghanistan & Pakistan",Low income,2,0.0769230769230769
ZAF,capacity,101.0,95.9,12.045331045679067,74.0,110.0,0.17692315385288626,0.0,0.0,0.1875,60,193,6,South Africa,Sub-Saharan Africa ,Upper middle income,1,0.0384615384615384
ZMB,capacity,149.0,148.25,2.784630436281746,143.95,152.0,0.0899296798662458,0.0,0.8333333333333334,0.04192708333333339,60,193,6,Zambia,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
ZWE,capacity,141.0,137.88333333333333,9.332901775737037,117.0,147.05,0.09718748008496954,0.0,0.2833333333333333,0.15651041666666674,60,193,6,Zimbabwe,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
AFG,equity_access,181.0,181.83333333333334,3.55512150128359,177.0,189.0,0.30521792301503975,0.0,1.0,0.0625,60,193,7,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,0,0.0
AGO,equity_access,157.0,157.01666666666668,1.5863129857909153,155.0,160.0,0.45040470359608253,0.0,1.0,0.026041666666666668,60,193,7,Angola,Sub-Saharan Africa ,Lower middle income,0,0.0
ALB,equity_access,126.5,126.28333333333333,5.05665128540838,119.0,135.0,0.6383725539821605,0.0,0.0,0.08333333333333333,60,193,7,Albania,Europe & Central Asia,Upper middle income,1,0.0384615384615384
AND,equity_access,33.0,34.81666666666667,5.296198846552329,28.0,43.05,0.8089162439199027,0.9833333333333333,0.0,0.07838541666666665,60,193,7,Andorra,Europe & Central Asia,High income,4,0.1538461538461538
ARE,equity_access,32.0,32.25,6.015604707757983,22.0,42.0,0.8163126259564586,0.9833333333333333,0.0,0.10416666666666667,60,193,7,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,1,0.0384615384615384
ARG,equity_access,57.0,58.35,7.650326790405754,48.0,70.19999999999999,0.7747796667476905,0.08333333333333333,0.0,0.11562499999999994,60,193,7,Argentina,Latin America & Caribbean ,Upper middle income,1,0.0384615384615384
ARM,equity_access,146.0,152.1,11.833145538415952,138.0,173.1,0.5135488100269012,0.0,0.75,0.18281249999999996,60,193,7,Armenia,Europe & Central Asia,Upper middle income,0,0.0
ATG,equity_access,44.5,45.0,8.788249730938086,30.85,60.0,0.799592303642044,0.65,0.0,0.15182291666666667,60,193,7,Antigua and Barbuda,Latin America & Caribbean ,High income,1,0.0384615384615384
AUS,equity_access,40.5,43.9,19.910382551154893,20.95,90.19999999999999,0.8031572344017824,0.65,0.0,0.36067708333333326,60,193,7,Australia,East Asia & Pacific,High income,1,0.0384615384615384
AUT,equity_access,62.0,66.5,25.052943938786914,32.65,111.29999999999998,0.7491048450604378,0.25,0.0,0.40963541666666653,60,193,7,Austria,Europe & Central Asia,High income,2,0.0769230769230769
AZE,equity_access,138.0,139.0,5.35101236527569,132.0,150.0,0.5821309535795637,0.0,0.15,0.09375,60,193,7,Azerbaijan,Europe & Central Asia,Upper middle income,0,0.0
BDI,equity_access,164.0,163.25,1.8852497624099218,159.95,165.0,0.39691682645574333,0.0,1.0,0.026302083333333393,60,193,7,Burundi,Sub-Saharan Africa ,Low income,1,0.0384615384615384
BEL,equity_access,52.5,57.333333333333336,25.762806955419713,24.75,106.39999999999998,0.765258746437032,0.4,0.0,0.42526041666666653,60,193,7,Belgium,Europe & Central Asia,High income,1,0.0384615384615384
BEN,equity_access,184.0,183.8,1.5684387141358123,181.0,186.0,0.26533582604744954,0.0,1.0,0.026041666666666668,60,193,7,Benin,Sub-Saharan Africa ,Lower middle income,0,0.0
BFA,equity_access,170.0,170.58333333333334,1.3452591654481385,169.0,172.1,0.3477490521267159,0.0,1.0,0.016145833333333304,60,193,7,Burkina Faso,Sub-Saharan Africa ,Low income,1,0.0384615384615384
BGD,equity_access,158.0,158.58333333333334,3.105326964355856,155.0,166.0,0.45765546077122876,0.0,1.0,0.057291666666666664,60,193,7,Bangladesh,South Asia,Lower middle income,0,0.0
BGR,equity_access,112.5,111.4,10.815421089043799,93.8,131.05,0.6844236009290022,0.0,0.0,0.19401041666666674,60,193,7,Bulgaria,Europe & Central Asia,High income,1,0.0384615384615384
BHR,equity_access,55.0,55.65,13.232315242113403,32.0,82.19999999999999,0.7813330613385494,0.2833333333333333,0.0,0.2614583333333333,60,193,7,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,0,0.0
BHS,equity_access,78.5,78.8,8.84835201228643,67.0,93.05,0.7385979671957241,0.0,0.0,0.1356770833333333,60,193,7,"Bahamas, The",Latin America & Caribbean ,High income,1,0.0384615384615384
BIH,equity_access,57.0,54.233333333333334,8.025722535835774,38.95,63.05,0.7815593305347526,0.31666666666666665,0.0,0.1255208333333333,60,193,7,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,1,0.0384615384615384
BLR,equity_access,41.0,41.31666666666667,6.009691247384419,32.9,55.0,0.8019436706093221,0.8833333333333333,0.0,0.11510416666666667,60,193,7,Belarus,Europe & Central Asia,Upper middle income,2,0.0769230769230769
BLZ,equity_access,48.0,45.766666666666666,14.361251879817287,19.9,64.05,0.8050531627275694,0.55,0.0,0.22994791666666667,60,193,7,Belize,Latin America & Caribbean ,Upper middle income,0,0.0
BOL,equity_access,128.0,124.05,8.875856766156906,102.0,133.0,0.6254196412030488,0.0,0.0,0.16145833333333334,60,193,7,Bolivia,Latin America & Caribbean ,Lower middle income,0,0.0
BRA,equity_access,79.0,76.38333333333334,9.00942407827616,60.0,93.0,0.7477754148525873,0.0,0.0,0.171875,60,193,7,Brazil,Latin America & Caribbean ,Upper middle income,1,0.0384615384615384
BRB,equity_access,90.0,88.41666666666667,8.24680072647704,74.0,101.0,0.726077496015447,0.0,0.0,0.140625,60,193,7,Barbados,Latin America & Caribbean ,High income,0,0.0
BRN,equity_access,1.0,1.8833333333333333,1.0502645169458769,1.0,4.0,0.9189716212930261,1.0,0.0,0.015625,60,193,7,Brunei Darussalam,East Asia & Pacific,High income,2,0.0769230769230769
BTN,equity_access,39.5,39.31666666666667,16.172498947974063,12.9,62.0,0.8104489381569105,0.65,0.0,0.2557291666666667,60,193,7,Bhutan,South Asia,Lower middle income,0,0.0
BWA,equity_access,73.5,72.4,21.528430814467953,31.95,104.0,0.7412815134480779,0.11666666666666667,0.0,0.37526041666666665,60,193,7,Botswana,Sub-Saharan Africa ,Upper middle income,1,0.0384615384615384
CAF,equity_access,193.0,192.06666666666666,1.302134998974974,190.0,193.0,0.20684013035614773,0.0,1.0,0.015625,60,193,7,Central African Republic,Sub-Saharan Africa ,Low income,1,0.0384615384615384
CAN,equity_access,40.5,43.516666666666666,19.075719004943313,22.9,87.24999999999999,0.8036854900182142,0.7,0.0,0.33515625,60,193,7,Canada,North America,High income,1,0.0384615384615384
CHE,equity_access,119.0,119.41666666666667,21.827575576677212,83.85,146.0,0.6154741042010949,0.0,0.2,0.3236979166666667,60,193,7,Switzerland,Europe & Central Asia,High income,1,0.0384615384615384
CHL,equity_access,89.0,89.35,15.176544402465272,69.0,120.05,0.7266096138705286,0.0,0.0,0.26588541666666665,60,193,7,Chile,Latin America & Caribbean ,High income,1,0.0384615384615384
CHN,equity_access,60.0,57.63333333333333,8.234008069518083,41.0,68.0,0.7779967426962768,0.23333333333333334,0.0,0.140625,60,193,7,China,East Asia & Pacific,Upper middle income,1,0.0384615384615384
CIV,equity_access,166.0,165.98333333333332,0.9218037872683221,164.95,168.0,0.38863893309732156,0.0,1.0,0.015885416666666725,60,193,7,Cote d'Ivoire,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
CMR,equity_access,176.0,175.75,1.9968725547715858,172.95,178.05,0.3290750873514523,0.0,1.0,0.026562500000000117,60,193,7,Cameroon,Sub-Saharan Africa ,Lower middle income,0,0.0
COD,equity_access,187.0,186.31666666666666,2.9579929381630077,179.95,190.0,0.247056534785646,0.0,1.0,0.05234375000000006,60,193,7,"Congo, Dem. Rep.",Sub-Saharan Africa ,Low income,1,0.0384615384615384
COG,equity_access,161.0,160.95,1.2704985897932617,158.0,162.05,0.4138582670801315,0.0,1.0,0.02109375000000006,60,193,7,"Congo, Rep.",Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
COL,equity_access,34.0,34.56666666666667,13.07843857482825,15.95,55.0,0.8249693001429474,0.8333333333333334,0.0,0.20338541666666665,60,193,7,Colombia,Latin America & Caribbean ,Upper middle income,0,0.0
COM,equity_access,169.0,169.1,1.670329308849006,167.0,172.05,0.3787029497396489,0.0,1.0,0.026302083333333393,60,193,7,Comoros,Sub-Saharan Africa ,Lower middle income,1,0.0384615384615384
CPV,equity_access,109.0,103.31666666666666,15.664707324286516,69.85,120.0,0.6895187335353165,0.0,0.0,0.2611979166666667,60,193,7,Cabo Verde,Sub-Saharan Africa ,Upper middle income,0,0.0
CRI,equity_access,23.5,22.816666666666666,8.787285638289498,10.0,37.05,0.8437280375859753,1.0,0.0,0.14088541666666665,60,193,7,Costa Rica,Latin America & Caribbean ,High income,0,0.0
CUB,equity_access,8.0,8.65,3.8202312320940295,3.95,18.0,0.8742709697714504,1.0,0.0,0.07317708333333334,60,193,7,Cuba,Latin America & Caribbean ,Upper middle income,0,0.0
CYP,equity_access,121.0,121.93333333333334,17.264478625843935,95.6,152.1,0.6588285541859539,0.0,0.1,0.2942708333333333,60,193,7,Cyprus,Europe & Central Asia,High income,2,0.0769230769230769
CZE,equity_access,10.0,10.1,3.4722711107669384,6.0,15.0,0.8532632816940491,1.0,0.0,0.046875,60,193,7,Czechia,Europe & Central Asia,High income,2,0.0769230769230769
DEU,equity_access,23.0,28.566666666666666,14.072865932551036,15.0,63.099999999999994,0.8261839302445554,0.9,0.0,0.2505208333333333,60,193,7,Germany,Europe & Central Asia,High income,1,0.0384615384615384
